BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
1317,89.05,162,10.95,1479,390,232,26.37,59.49,"26,4%",78,Sachsen
179,90.86,18,9.14,197,43,29,21.83,67.44,"21,8%",12,Bremen
533,86.39,84,13.61,617,90,52,14.59,57.78,"14,6%",34,Mecklenburg-Vorpommern
384,86.88,58,13.12,442,76,35,17.19,46.05,"17,2%",17,Saarland
469,88.32,62,11.68,531,117,74,22.03,63.25,22%,24,Hamburg
2196,89.78,250,10.22,2446,590,361,24.12,61.19,"24,1%",128,Baden-Württemberg
586,84.07,111,15.93,697,143,78,20.52,54.55,"20,5%",50,Brandenburg
730,90.35,78,9.65,808,139,88,17.2,63.31,"17,2%",42,Sachsen-Anhalt
611,81.47,139,18.53,750,47,30,6.27,63.83,"6,3%",33,Schleswig-Holstein
1677,87.03,250,12.97,1927,315,176,16.35,55.87,"16,4%",121,Niedersachsen
5105,88.78,645,11.22,5750,1117,639,19.43,57.21,"19,4%",320,Nordrhein-Westfalen
652,91.44,61,8.56,713,215,117,30.15,54.42,"30,2%",36,Thüringen
845,78.53,231,21.47,1076,185,94,17.19,50.81,"17,2%",77,Rheinland-Pfalz
3009,89.45,355,10.55,3364,784,415,23.31,52.93,"23,3%",208,Bayern
1023,90.13,112,9.87,1135,328,206,28.9,62.8,"28,9%",53,Berlin
1732,88.55,224,11.45,1956,463,231,23.67,49.89,"23,7%",99,Hessen

