BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
712,85.78,118,14.22,830,206,107,24.82,51.94,"14,2%",42,Sachsen-Anhalt
4979,86.04,808,13.96,5787,1003,580,17.33,57.83,14%,320,Nordrhein-Westfalen
1170,78.73,316,21.27,1486,499,272,33.58,54.51,"21,3%",78,Sachsen
468,85.09,82,14.91,550,101,67,18.36,66.34,"14,9%",24,Hamburg
565,75.23,186,24.77,751,71,42,9.45,59.15,"24,8%",33,Schleswig-Holstein
1567,79.54,403,20.46,1970,276,147,14.01,53.26,"20,5%",122,Niedersachsen
1656,85.89,272,14.11,1928,473,276,24.53,58.35,"14,1%",100,Hessen
167,84.34,31,15.66,198,30,13,15.15,43.33,"15,7%",12,Bremen
822,74.8,277,25.2,1099,196,99,17.83,50.51,"25,2%",77,Rheinland-Pfalz
616,86.27,98,13.73,714,205,112,28.71,54.63,"13,7%",37,Thüringen
2104,85.81,348,14.19,2452,569,343,23.21,60.28,"14,2%",129,Baden-Württemberg
2817,85.08,494,14.92,3311,831,475,25.1,57.16,"14,9%",208,Bayern
506,80.06,126,19.94,632,88,41,13.92,46.59,"19,9%",34,Mecklenburg-Vorpommern
1048,88.81,132,11.19,1180,410,288,34.75,70.24,"11,2%",53,Berlin
377,83.22,76,16.78,453,79,34,17.44,43.04,"16,8%",17,Saarland
606,84.64,110,15.36,716,235,101,32.82,42.98,"15,4%",49,Brandenburg

