BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
943,85.88,155,14.12,1098,98,81,8.93,82.65,"8,9%",53,Berlin
370,85.06,65,14.94,435,21,14,4.83,66.67,"4,8%",17,Saarland
696,84.98,123,15.02,819,25,14,3.05,56.0,"3,1%",42,Sachsen-Anhalt
567,76.93,170,23.07,737,19,13,2.58,68.42,"2,6%",32,Schleswig-Holstein
1620,86.82,246,13.18,1866,158,84,8.47,53.16,"8,5%",97,Hessen
513,85.5,87,14.5,600,19,11,3.17,57.89,"3,2%",33,Mecklenburg-Vorpommern
4880,86.52,760,13.48,5640,322,228,5.71,70.81,"5,7%",320,Nordrhein-Westfalen
546,83.74,106,16.26,652,49,35,7.52,71.43,"7,5%",36,Thüringen
1573,82.92,324,17.08,1897,71,46,3.74,64.79,"3,7%",120,Niedersachsen
1245,84.81,223,15.19,1468,132,91,8.99,68.94,9%,79,Sachsen
170,89.95,19,10.05,189,8,7,4.23,87.5,"4,2%",12,Bremen
450,83.64,88,16.36,538,32,27,5.95,84.38,6%,23,Hamburg
843,78.79,227,21.21,1070,54,32,5.05,59.26,"5,1%",77,Rheinland-Pfalz
2831,86.26,451,13.74,3282,266,169,8.1,63.53,"8,1%",208,Bayern
544,85.4,93,14.6,637,23,16,3.61,69.57,"3,6%",49,Brandenburg
2032,85.34,349,14.66,2381,201,129,8.44,64.18,"8,4%",128,Baden-Württemberg

