BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
391,87.08,58,12.92,449,38,16,8.46,42.11,"8,5%",17,Saarland
1126,75.07,374,24.93,1500,198,113,13.2,57.07,"13,2%",79,Sachsen
2943,86.84,446,13.16,3389,480,289,14.16,60.21,"14,2%",209,Bayern
523,83.15,106,16.85,629,51,28,8.11,54.9,"8,1%",34,Mecklenburg-Vorpommern
2103,85.94,344,14.06,2447,254,135,10.38,53.15,"10,4%",130,Baden-Württemberg
618,87.29,90,12.71,708,126,71,17.8,56.35,"17,8%",36,Thüringen
508,87.14,75,12.86,583,100,59,17.15,59.0,"17,2%",24,Hamburg
721,85.53,122,14.47,843,78,40,9.25,51.28,"9,3%",43,Sachsen-Anhalt
608,84.09,115,15.91,723,90,40,12.45,44.44,"12,5%",51,Brandenburg
1699,86.46,266,13.54,1965,271,139,13.79,51.29,"13,8%",102,Hessen
171,87.69,24,12.31,195,40,18,20.51,45.0,"20,5%",12,Bremen
815,74.63,277,25.37,1092,77,34,7.05,44.16,"7,1%",78,Rheinland-Pfalz
5012,86.16,805,13.84,5817,570,330,9.8,57.89,"9,8%",323,Nordrhein-Westfalen
988,87.82,137,12.18,1125,193,141,17.16,73.06,"17,2%",54,Berlin
595,78.7,161,21.3,756,50,31,6.61,62.0,"6,6%",33,Schleswig-Holstein
1692,84.22,317,15.78,2009,228,123,11.35,53.95,"11,4%",125,Niedersachsen

