BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2346,78.12,657,21.88,3003,439,253,14.62,57.63,"21,9%",182,Baden-Württemberg
1681,73.89,594,26.11,2275,180,111,7.91,61.67,"26,1%",152,Niedersachsen
191,83.77,37,16.23,228,35,23,15.35,65.71,"16,2%",14,Bremen
583,76.11,183,23.89,766,87,47,11.36,54.02,"23,9%",56,Brandenburg
896,72.2,345,27.8,1241,191,110,15.39,57.59,"27,8%",94,Rheinland-Pfalz
1268,78.56,346,21.44,1614,376,223,23.3,59.31,"21,4%",95,Sachsen
406,83.37,81,16.63,487,64,22,13.14,34.38,"16,6%",24,Saarland
1095,86.29,174,13.71,1269,309,214,24.35,69.26,"13,7%",64,Berlin
5210,79.8,1319,20.2,6529,966,575,14.8,59.52,"20,2%",403,Nordrhein-Westfalen
3195,79.91,803,20.09,3998,647,385,16.18,59.51,"20,1%",268,Bayern
511,72.69,192,27.31,703,31,15,4.41,48.39,"27,3%",41,Mecklenburg-Vorpommern
547,77.26,161,22.74,708,89,57,12.57,64.04,"22,7%",34,Hamburg
716,74.97,239,25.03,955,53,23,5.55,43.4,25%,56,Sachsen-Anhalt
631,75.21,208,24.79,839,82,39,9.77,47.56,"24,8%",45,Thüringen
586,68.46,270,31.54,856,26,15,3.04,57.69,"31,5%",39,Schleswig-Holstein
1772,86.4,279,13.6,2051,354,211,17.26,59.6,"13,6%",117,Hessen

