BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
476,85.61,80,14.39,556,95,55,17.09,57.89,"17,1%",24,Hamburg
571,83.72,111,16.28,682,185,117,27.13,63.24,"27,1%",36,Thüringen
555,74.7,188,25.3,743,51,33,6.86,64.71,"6,9%",33,Schleswig-Holstein
1093,74.51,374,25.49,1467,325,193,22.15,59.38,"22,2%",78,Sachsen
2077,85.65,348,14.35,2425,423,223,17.44,52.72,"17,4%",129,Baden-Württemberg
688,85.36,118,14.64,806,109,54,13.52,49.54,"13,5%",42,Sachsen-Anhalt
970,88.1,131,11.9,1101,243,162,22.07,66.67,"22,1%",53,Berlin
2886,86.05,468,13.95,3354,675,368,20.13,54.52,"20,1%",208,Bayern
488,82.02,107,17.98,595,77,43,12.94,55.84,"12,9%",32,Mecklenburg-Vorpommern
157,91.81,14,8.19,171,52,32,30.41,61.54,"30,4%",12,Bremen
1580,82.64,332,17.36,1912,262,151,13.7,57.63,"13,7%",120,Niedersachsen
799,74.33,276,25.67,1075,131,67,12.19,51.15,"12,2%",77,Rheinland-Pfalz
345,77.35,101,22.65,446,50,29,11.21,58.0,"11,2%",17,Saarland
4902,86.17,787,13.83,5689,846,428,14.87,50.59,"14,9%",320,Nordrhein-Westfalen
1649,84.96,292,15.04,1941,390,187,20.09,47.95,"20,1%",99,Hessen
528,75.97,167,24.03,695,133,76,19.14,57.14,"19,1%",50,Brandenburg

