BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2728,83.99,520,16.01,3248,120,80,3.69,66.67,"3,7%",208,Bayern
1949,83.83,376,16.17,2325,87,61,3.74,70.11,"3,7%",128,Baden-Württemberg
4770,86.66,734,13.34,5504,152,113,2.76,74.34,"2,8%",318,Nordrhein-Westfalen
1593,85.92,261,14.08,1854,91,54,4.91,59.34,"4,9%",97,Hessen
513,84.65,93,15.35,606,7,5,1.16,71.43,"1,2%",48,Brandenburg
155,88.07,21,11.93,176,6,3,3.41,50.0,"3,4%",12,Bremen
550,82.96,113,17.04,663,17,13,2.56,76.47,"2,6%",36,Thüringen
646,82.5,137,17.5,783,11,9,1.4,81.82,"1,4%",42,Sachsen-Anhalt
507,84.64,92,15.36,599,8,5,1.34,62.5,"1,3%",33,Mecklenburg-Vorpommern
1555,82.71,325,17.29,1880,38,23,2.02,60.53,2%,120,Niedersachsen
1182,80.63,284,19.37,1466,52,37,3.55,71.15,"3,6%",79,Sachsen
771,74.13,269,25.87,1040,12,8,1.15,66.67,"1,2%",77,Rheinland-Pfalz
564,77.37,165,22.63,729,17,12,2.33,70.59,"2,3%",32,Schleswig-Holstein
948,86.97,142,13.03,1090,58,45,5.32,77.59,"5,3%",53,Berlin
363,81.39,83,18.61,446,9,7,2.02,77.78,2%,17,Saarland
437,82.77,91,17.23,528,22,15,4.17,68.18,"4,2%",23,Hamburg

