BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
5079,87.3,739,12.7,5818,804,454,13.82,56.47,"13,8%",320,Nordrhein-Westfalen
2126,87.17,313,12.83,2439,439,260,18.0,59.23,18%,129,Baden-Württemberg
1162,77.42,339,22.58,1501,385,207,25.65,53.77,"25,7%",78,Sachsen
486,85.11,85,14.89,571,90,58,15.76,64.44,"15,8%",24,Hamburg
2972,87.8,413,12.2,3385,696,382,20.56,54.89,"20,6%",208,Bayern
1702,86.57,264,13.43,1966,269,138,13.68,51.3,"13,7%",121,Niedersachsen
414,89.61,48,10.39,462,81,37,17.53,45.68,"17,5%",17,Saarland
1751,90.35,187,9.65,1938,412,203,21.26,49.27,"21,3%",99,Hessen
739,88.61,95,11.39,834,183,105,21.94,57.38,"21,9%",42,Sachsen-Anhalt
658,87.97,90,12.03,748,173,98,23.13,56.65,"23,1%",37,Thüringen
592,79.25,155,20.75,747,86,48,11.51,55.81,"11,5%",33,Schleswig-Holstein
523,81.21,121,18.79,644,80,37,12.42,46.25,"12,4%",34,Mecklenburg-Vorpommern
867,80.13,215,19.87,1082,185,90,17.1,48.65,"17,1%",77,Rheinland-Pfalz
1064,90.09,117,9.91,1181,379,269,32.09,70.98,"32,1%",53,Berlin
170,88.08,23,11.92,193,34,22,17.62,64.71,"17,6%",12,Bremen
578,81.64,130,18.36,708,184,91,25.99,49.46,26%,49,Brandenburg

