BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2220,68.67,1013,31.33,3233,69,34,2.13,49.28,"31,3%",181,Baden-Württemberg
2994,70.51,1252,29.49,4246,71,48,1.67,67.61,"29,5%",256,Bayern
1018,82.83,211,17.17,1229,50,21,4.07,42,"17,2%",65,Berlin
573,67.97,270,32.03,843,8,3,0.95,37.5,32%,56,Brandenburg
181,75.42,59,24.58,240,5,3,2.08,60,"24,6%",14,Bremen
566,68.11,265,31.89,831,18,7,2.17,38.89,"31,9%",34,Hamburg
1688,74.46,579,25.54,2267,46,25,2.03,54.35,"25,5%",116,Hessen
545,69.34,241,30.66,786,6,4,0.76,66.67,"30,7%",39,Mecklenburg-Vorpommern
1684,64.94,909,35.06,2593,37,18,1.43,48.65,"35,1%",147,Niedersachsen
5119,71.36,2054,28.64,7173,187,83,2.61,44.39,"28,6%",404,Nordrhein-Westfalen
860,59.43,587,40.57,1447,20,8,1.38,40,"40,6%",95,Rheinland-Pfalz
362,63.96,204,36.04,566,11,5,1.94,45.45,36%,23,Saarland
1139,63.38,658,36.62,1797,31,15,1.73,48.39,"36,6%",95,Sachsen
732,69.52,321,30.48,1053,10,7,0.95,70,"30,5%",56,Sachsen-Anhalt
579,55.89,457,44.11,1036,6,4,0.58,66.67,"44,1%",39,Schleswig-Holstein
610,67.55,293,32.45,903,10,2,1.11,20,"32,5%",44,Thüringen
