BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
1056,89.42,125,10.58,1181,400,280,33.87,70.0,"33,9%",53,Berlin
1199,80.58,289,19.42,1488,471,271,31.65,57.54,"31,7%",77,Sachsen
624,86.07,101,13.93,725,225,110,31.03,48.89,31%,49,Brandenburg
631,86.56,98,13.44,729,192,117,26.34,60.94,"26,3%",37,Thüringen
178,89.0,22,11.0,200,26,14,13.0,53.85,13%,12,Bremen
544,83.69,106,16.31,650,92,37,14.15,40.22,"14,2%",34,Mecklenburg-Vorpommern
858,78.28,238,21.72,1096,204,105,18.61,51.47,"18,6%",77,Rheinland-Pfalz
2155,87.89,297,12.11,2452,518,322,21.13,62.16,"21,1%",129,Baden-Württemberg
714,85.61,120,14.39,834,195,109,23.38,55.9,"23,4%",42,Sachsen-Anhalt
1709,87.96,234,12.04,1943,457,260,23.52,56.89,"23,5%",100,Hessen
380,81.37,87,18.63,467,92,42,19.7,45.65,"19,7%",17,Saarland
2980,88.09,403,11.91,3383,797,461,23.56,57.84,"23,6%",209,Bayern
1640,83.08,334,16.92,1974,283,150,14.34,53.0,"14,3%",121,Niedersachsen
5015,86.58,777,13.42,5792,935,550,16.14,58.82,"16,1%",319,Nordrhein-Westfalen
579,78.35,160,21.65,739,68,41,9.2,60.29,"9,2%",33,Schleswig-Holstein
463,82.97,95,17.03,558,91,56,16.31,61.54,"16,3%",24,Hamburg

