BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
834,77.29,245,22.71,1079,212,99,19.65,46.7,"22,7%",77,Rheinland-Pfalz
2088,85.89,343,14.11,2431,606,323,24.93,53.3,"14,1%",128,Baden-Württemberg
173,85.64,29,14.36,202,39,23,19.31,58.97,"14,4%",12,Bremen
586,80.83,139,19.17,725,157,77,21.66,49.04,"19,2%",37,Thüringen
1274,86.31,202,13.69,1476,581,261,39.36,44.92,"13,7%",77,Sachsen
1011,88.84,127,11.16,1138,381,246,33.48,64.57,"11,2%",53,Berlin
503,76.91,151,23.09,654,59,19,9.02,32.2,"23,1%",34,Mecklenburg-Vorpommern
2930,86.46,459,13.54,3389,822,461,24.25,56.08,"13,5%",209,Bayern
1596,79.6,409,20.4,2005,217,107,10.82,49.31,"20,4%",123,Niedersachsen
460,83.64,90,16.36,550,102,67,18.55,65.69,"16,4%",24,Hamburg
695,83.53,137,16.47,832,128,69,15.38,53.91,"16,5%",43,Sachsen-Anhalt
378,85.33,65,14.67,443,84,30,18.96,35.71,"14,7%",18,Saarland
566,75.27,186,24.73,752,37,18,4.92,48.65,"24,7%",33,Schleswig-Holstein
580,81.23,134,18.77,714,194,62,27.17,31.96,"18,8%",49,Brandenburg
4953,85.41,846,14.59,5799,1122,619,19.35,55.17,"14,6%",321,Nordrhein-Westfalen
1666,87.64,235,12.36,1901,464,245,24.41,52.8,"12,4%",100,Hessen

