BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
451,83.99,86,16.01,537,23,13,4.28,56.52,"4,3%",23,Hamburg
2002,84.76,360,15.24,2362,51,24,2.16,47.06,"2,2%",128,Baden-Württemberg
157,85.33,27,14.67,184,1,1,0.54,100.0,"0,5%",11,Bremen
496,82.12,108,17.88,604,4,2,0.66,50.0,"0,7%",47,Brandenburg
1189,81.49,270,18.51,1459,15,8,1.03,53.33,1%,77,Sachsen
807,79.12,213,20.88,1020,29,14,2.84,48.28,"2,8%",77,Rheinland-Pfalz
1614,87.34,234,12.66,1848,49,19,2.65,38.78,"2,7%",97,Hessen
537,81.74,120,18.26,657,9,7,1.37,77.78,"1,4%",36,Thüringen
521,85.41,89,14.59,610,4,1,0.66,25.0,"0,7%",34,Mecklenburg-Vorpommern
572,77.82,163,22.18,735,11,7,1.5,63.64,"1,5%",32,Schleswig-Holstein
410,90.51,43,9.49,453,16,10,3.53,62.5,"3,5%",16,Saarland
2720,84.6,495,15.4,3215,49,24,1.52,48.98,"1,5%",206,Bayern
1404,81.39,321,18.61,1725,22,14,1.28,63.64,"1,3%",119,Niedersachsen
927,87.04,138,12.96,1065,51,26,4.79,50.98,"4,8%",53,Berlin
605,81.76,135,18.24,740,5,1,0.68,20.0,"0,7%",42,Sachsen-Anhalt
4525,83.58,889,16.42,5414,132,61,2.44,46.21,"2,4%",313,Nordrhein-Westfalen

