BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
450,84.43,83,15.57,533,16,11,3.0,68.75,3%,23,Hamburg
1975,83.44,392,16.56,2367,45,26,1.9,57.78,"1,9%",127,Baden-Württemberg
168,87.96,23,12.04,191,0,0,0.0,0.0,0%,11,Bremen
495,81.95,109,18.05,604,4,1,0.66,25.0,"0,7%",47,Brandenburg
1235,84.07,234,15.93,1469,17,11,1.16,64.71,"1,2%",78,Sachsen
795,77.79,227,22.21,1022,18,9,1.76,50.0,"1,8%",77,Rheinland-Pfalz
1572,85.43,268,14.57,1840,43,16,2.34,37.21,"2,3%",97,Hessen
559,84.95,99,15.05,658,9,9,1.37,100.0,"1,4%",36,Thüringen
509,83.99,97,16.01,606,2,1,0.33,50.0,"0,3%",34,Mecklenburg-Vorpommern
592,79.46,153,20.54,745,9,7,1.21,77.78,"1,2%",33,Schleswig-Holstein
398,89.64,46,10.36,444,7,5,1.58,71.43,"1,6%",17,Saarland
2767,86.41,435,13.59,3202,48,23,1.5,47.92,"1,5%",207,Bayern
1377,80.2,340,19.8,1717,20,12,1.16,60.0,"1,2%",119,Niedersachsen
923,86.99,138,13.01,1061,38,18,3.58,47.37,"3,6%",53,Berlin
618,83.18,125,16.82,743,0,0,0.0,0.0,0%,42,Sachsen-Anhalt
4512,83.34,902,16.66,5414,110,55,2.03,50.0,2%,313,Nordrhein-Westfalen

