BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
599,76.11,188,23.89,787,81,46,10.29,56.79,"23,9%",57,Brandenburg
1733,75.45,564,24.55,2297,190,102,8.27,53.68,"24,6%",152,Niedersachsen
1278,77.88,363,22.12,1641,328,187,19.99,57.01,"22,1%",95,Sachsen
584,68.22,272,31.78,856,22,13,2.57,59.09,"31,8%",39,Schleswig-Holstein
903,71.1,367,28.9,1270,179,95,14.09,53.07,"28,9%",94,Rheinland-Pfalz
1771,85.35,304,14.65,2075,327,199,15.76,60.86,"14,7%",118,Hessen
717,72.64,270,27.36,987,55,27,5.57,49.09,"27,4%",56,Sachsen-Anhalt
2352,77.73,674,22.27,3026,427,245,14.11,57.38,"22,3%",182,Baden-Württemberg
574,79.06,152,20.94,726,88,52,12.12,59.09,"20,9%",34,Hamburg
5376,81.54,1217,18.46,6593,979,586,14.85,59.86,"18,5%",404,Nordrhein-Westfalen
403,80.44,98,19.56,501,66,22,13.17,33.33,"19,6%",24,Saarland
193,83.55,38,16.45,231,38,23,16.45,60.53,"16,5%",14,Bremen
641,75.59,207,24.41,848,74,33,8.73,44.59,"24,4%",45,Thüringen
1074,84.37,199,15.63,1273,305,205,23.96,67.21,"15,6%",64,Berlin
3178,78.37,877,21.63,4055,591,328,14.57,55.5,"21,6%",264,Bayern
554,78.92,148,21.08,702,29,16,4.13,55.17,"21,1%",41,Mecklenburg-Vorpommern
