BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2322,77.63,669,22.37,2991,424,247,14.18,58.25,"22,4%",182,Baden-Württemberg
1681,74.64,571,25.36,2252,185,108,8.21,58.38,"25,4%",152,Niedersachsen
175,81.4,40,18.6,215,35,22,16.28,62.86,"18,6%",14,Bremen
580,75.42,189,24.58,769,86,42,11.18,48.84,"24,6%",56,Brandenburg
882,71.19,357,28.81,1239,185,110,14.93,59.46,"28,8%",94,Rheinland-Pfalz
1245,76.76,377,23.24,1622,379,214,23.37,56.46,"23,2%",95,Sachsen
377,76.94,113,23.06,490,66,24,13.47,36.36,"23,1%",24,Saarland
1108,87.94,152,12.06,1260,303,205,24.05,67.66,"12,1%",64,Berlin
5239,80.59,1262,19.41,6501,964,584,14.83,60.58,"19,4%",404,Nordrhein-Westfalen
3200,80.4,780,19.6,3980,645,376,16.21,58.29,"19,6%",268,Bayern
513,73.71,183,26.29,696,32,17,4.6,53.13,"26,3%",41,Mecklenburg-Vorpommern
534,75.74,171,24.26,705,82,55,11.63,67.07,"24,3%",34,Hamburg
712,74.4,245,25.6,957,54,25,5.64,46.3,"25,6%",56,Sachsen-Anhalt
619,73.87,219,26.13,838,79,38,9.43,48.1,"26,1%",45,Thüringen
565,66.71,282,33.29,847,24,13,2.83,54.17,"33,3%",39,Schleswig-Holstein
1781,87.09,264,12.91,2045,355,217,17.36,61.13,"12,9%",117,Hessen

