BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
380,84.63,69,15.37,449,48,19,10.69,39.58,"10,7%",17,Saarland
2977,87.53,424,12.47,3401,459,248,13.5,54.03,"13,5%",209,Bayern
1134,75.95,359,24.05,1493,177,92,11.86,51.98,"11,9%",79,Sachsen
2106,85.3,363,14.7,2469,239,135,9.68,56.49,"9,7%",130,Baden-Württemberg
509,79.41,132,20.59,641,44,23,6.86,52.27,"6,9%",34,Mecklenburg-Vorpommern
623,87.5,89,12.5,712,116,65,16.29,56.03,"16,3%",36,Thüringen
523,89.71,60,10.29,583,100,53,17.15,53.0,"17,2%",24,Hamburg
693,83.19,140,16.81,833,74,39,8.88,52.7,"8,9%",43,Sachsen-Anhalt
616,82.91,127,17.09,743,87,47,11.71,54.02,"11,7%",51,Brandenburg
1697,86.23,271,13.77,1968,265,137,13.47,51.7,"13,5%",102,Hessen
184,92.46,15,7.54,199,33,17,16.58,51.52,"16,6%",12,Bremen
841,77.09,250,22.91,1091,77,41,7.06,53.25,"7,1%",78,Rheinland-Pfalz
5084,87.08,754,12.92,5838,579,345,9.92,59.59,"9,9%",323,Nordrhein-Westfalen
992,87.32,144,12.68,1136,186,137,16.37,73.66,"16,4%",54,Berlin
590,77.43,172,22.57,762,48,32,6.3,66.67,"6,3%",33,Schleswig-Holstein
1666,83.97,318,16.03,1984,213,127,10.74,59.62,"10,7%",125,Niedersachsen

