BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
795,75.64,256,24.36,1051,117,71,11.13,60.68,"11,1%",77,Rheinland-Pfalz
2792,85.51,473,14.49,3265,512,325,15.68,63.48,"15,7%",207,Bayern
1538,83.32,308,16.68,1846,189,112,10.24,59.26,"10,2%",121,Niedersachsen
1622,86.51,253,13.49,1875,304,162,16.21,53.29,"16,2%",98,Hessen
1236,84.66,224,15.34,1460,276,167,18.9,60.51,"18,9%",79,Sachsen
2021,84.95,358,15.05,2379,485,313,20.39,64.54,"20,4%",128,Baden-Württemberg
149,86.63,23,13.37,172,36,22,20.93,61.11,"20,9%",12,Bremen
489,80.16,121,19.84,610,49,25,8.03,51.02,8%,34,Mecklenburg-Vorpommern
336,79.06,89,20.94,425,39,24,9.18,61.54,"9,2%",17,Saarland
534,72.75,200,27.25,734,36,29,4.9,80.56,"4,9%",33,Schleswig-Holstein
945,83.7,184,16.3,1129,189,142,16.74,75.13,"16,7%",53,Berlin
445,86.07,72,13.93,517,61,46,11.8,75.41,"11,8%",24,Hamburg
572,85.89,94,14.11,666,133,80,19.97,60.15,20%,36,Thüringen
677,86.13,109,13.87,786,71,41,9.03,57.75,9%,42,Sachsen-Anhalt
520,77.84,148,22.16,668,61,38,9.13,62.3,"9,1%",50,Brandenburg
4806,85.73,800,14.27,5606,731,480,13.04,65.66,13%,320,Nordrhein-Westfalen

