BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
514,84.54,94,15.46,608,5,4,0.82,80.0,"0,8%",34,Mecklenburg-Vorpommern
1231,83.68,240,16.32,1471,43,32,2.92,74.42,"2,9%",79,Sachsen
167,86.08,27,13.92,194,1,1,0.52,100.0,"0,5%",12,Bremen
558,85.19,97,14.81,655,15,12,2.29,80.0,"2,3%",36,Thüringen
923,85.78,153,14.22,1076,48,33,4.46,68.75,"4,5%",53,Berlin
575,78.55,157,21.45,732,11,8,1.5,72.73,"1,5%",32,Schleswig-Holstein
4718,84.72,851,15.28,5569,126,97,2.26,76.98,"2,3%",319,Nordrhein-Westfalen
1606,84.7,290,15.3,1896,23,18,1.21,78.26,"1,2%",120,Niedersachsen
511,84.6,93,15.4,604,5,4,0.83,80.0,"0,8%",48,Brandenburg
397,88.42,52,11.58,449,9,6,2.0,66.67,2%,17,Saarland
461,85.85,76,14.15,537,22,15,4.1,68.18,"4,1%",23,Hamburg
799,75.02,266,24.98,1065,16,10,1.5,62.5,"1,5%",77,Rheinland-Pfalz
639,84.97,113,15.03,752,10,8,1.33,80.0,"1,3%",42,Sachsen-Anhalt
1598,85.09,280,14.91,1878,84,47,4.47,55.95,"4,5%",97,Hessen
2706,83.06,552,16.94,3258,102,67,3.13,65.69,"3,1%",208,Bayern
1986,83.87,382,16.13,2368,67,48,2.83,71.64,"2,8%",128,Baden-Württemberg

