BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
1975,84.11,373,15.89,2348,49,24,2.09,48.98,"2,1%",128,Baden-Württemberg
429,81.1,100,18.9,529,23,12,4.35,52.17,"4,4%",23,Hamburg
130,79.75,33,20.25,163,2,1,1.23,50.0,"1,2%",11,Bremen
468,78.52,128,21.48,596,4,2,0.67,50.0,"0,7%",47,Brandenburg
1178,80.52,285,19.48,1463,16,10,1.09,62.5,"1,1%",78,Sachsen
786,77.82,224,22.18,1010,28,9,2.77,32.14,"2,8%",77,Rheinland-Pfalz
1609,87.83,223,12.17,1832,48,21,2.62,43.75,"2,6%",97,Hessen
549,82.93,113,17.07,662,11,6,1.66,54.55,"1,7%",36,Thüringen
515,85.26,89,14.74,604,5,3,0.83,60.0,"0,8%",34,Mecklenburg-Vorpommern
558,77.5,162,22.5,720,14,9,1.94,64.29,"1,9%",32,Schleswig-Holstein
386,85.59,65,14.41,451,13,6,2.88,46.15,"2,9%",16,Saarland
2666,83.7,519,16.3,3185,48,25,1.51,52.08,"1,5%",206,Bayern
1387,81.35,318,18.65,1705,24,15,1.41,62.5,"1,4%",119,Niedersachsen
918,86.6,142,13.4,1060,52,25,4.91,48.08,"4,9%",53,Berlin
580,79.89,146,20.11,726,6,2,0.83,33.33,"0,8%",42,Sachsen-Anhalt
4530,84.09,857,15.91,5387,141,62,2.62,43.97,"2,6%",314,Nordrhein-Westfalen

