BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
505,87.52,72,12.48,577,91,58,15.77,63.74,"15,8%",24,Hamburg
631,89.38,75,10.62,706,174,96,24.65,55.17,"24,7%",36,Thüringen
610,80.79,145,19.21,755,51,28,6.75,54.9,"6,8%",33,Schleswig-Holstein
1195,80.36,292,19.64,1487,294,174,19.77,59.18,"19,8%",78,Sachsen
2120,87.1,314,12.9,2434,363,195,14.91,53.72,"14,9%",129,Baden-Württemberg
1022,90.68,105,9.32,1127,237,169,21.03,71.31,21%,53,Berlin
714,87.18,105,12.82,819,101,48,12.33,47.52,"12,3%",42,Sachsen-Anhalt
2955,87.79,411,12.21,3366,606,329,18.0,54.29,18%,208,Bayern
503,81.13,117,18.87,620,75,44,12.1,58.67,"12,1%",34,Mecklenburg-Vorpommern
171,89.53,20,10.47,191,41,29,21.47,70.73,"21,5%",12,Bremen
843,77.91,239,22.09,1082,118,59,10.91,50.0,"10,9%",77,Rheinland-Pfalz
1678,85.66,281,14.34,1959,253,130,12.91,51.38,"12,9%",121,Niedersachsen
382,86.23,61,13.77,443,53,26,11.96,49.06,12%,17,Saarland
5024,87.25,734,12.75,5758,729,400,12.66,54.87,"12,7%",320,Nordrhein-Westfalen
1743,88.75,221,11.25,1964,339,172,17.26,50.74,"17,3%",99,Hessen
593,84.84,106,15.16,699,133,73,19.03,54.89,19%,50,Brandenburg

