BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2340,70.35,986,29.65,3326,38,22,1.14,57.89,"29,7%",173,Baden-Württemberg
3039,71.79,1194,28.21,4233,26,13,0.61,50,"28,2%",238,Bayern
1048,82.07,229,17.93,1277,15,11,1.17,73.33,"17,9%",64,Berlin
631,66.42,319,33.58,950,6,1,0.63,16.67,"33,6%",56,Brandenburg
177,71.37,71,28.63,248,2,1,0.81,50,"28,6%",13,Bremen
626,70.98,256,29.02,882,12,9,1.36,75,29%,32,Hamburg
1764,74.94,590,25.06,2354,17,10,0.72,58.82,"25,1%",114,Hessen
641,72.35,245,27.65,886,2,0,0.23,0,"27,7%",39,Mecklenburg-Vorpommern
1722,65.85,893,34.15,2615,20,13,0.76,65,"34,2%",149,Niedersachsen
4936,71.3,1987,28.7,6923,69,35,1,50.72,"28,7%",381,Nordrhein-Westfalen
916,63.26,532,36.74,1448,8,5,0.55,62.5,"36,7%",92,Rheinland-Pfalz
361,63.78,205,36.22,566,3,1,0.53,33.33,"36,2%",23,Saarland
1286,71.88,503,28.12,1789,5,5,0.28,100,"28,1%",95,Sachsen
720,68.44,332,31.56,1052,3,2,0.29,66.67,"31,6%",54,Sachsen-Anhalt
604,57.91,439,42.09,1043,4,3,0.38,75,"42,1%",38,Schleswig-Holstein
620,67.46,299,32.54,919,6,0,0.65,0,"32,5%",42,Thüringen
