BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
563,74.87,189,25.13,752,69,38,9.18,55.07,"25,1%",33,Schleswig-Holstein
601,83.94,115,16.06,716,219,123,30.59,56.16,"16,1%",37,Thüringen
1689,87.88,233,12.12,1922,517,278,26.9,53.77,"12,1%",100,Hessen
1042,89.83,118,10.17,1160,448,293,38.62,65.4,"10,2%",53,Berlin
2070,85.29,357,14.71,2427,636,371,26.21,58.33,"14,7%",129,Baden-Württemberg
618,86.43,97,13.57,715,239,128,33.43,53.56,"13,6%",49,Brandenburg
534,83.18,108,16.82,642,97,40,15.11,41.24,"16,8%",34,Mecklenburg-Vorpommern
1565,79.4,406,20.6,1971,263,147,13.34,55.89,"20,6%",122,Niedersachsen
168,87.5,24,12.5,192,28,22,14.58,78.57,"12,5%",12,Bremen
373,83.63,73,16.37,446,88,37,19.73,42.05,"16,4%",18,Saarland
2913,87.22,427,12.78,3340,897,516,26.86,57.53,"12,8%",209,Bayern
799,75.16,264,24.84,1063,222,117,20.88,52.7,"24,8%",77,Rheinland-Pfalz
1196,81.03,280,18.97,1476,540,277,36.59,51.3,19%,78,Sachsen
476,87.34,69,12.66,545,121,70,22.2,57.85,"12,7%",24,Hamburg
702,84.58,128,15.42,830,205,117,24.7,57.07,"15,4%",43,Sachsen-Anhalt
4901,84.88,873,15.12,5774,1144,639,19.81,55.86,"15,1%",321,Nordrhein-Westfalen

