BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
143,86.67,22,13.33,165,3,0,1.82,0.0,"1,8%",11,Bremen
1179,80.75,281,19.25,1460,16,10,1.1,62.5,"1,1%",78,Sachsen
1546,85.23,268,14.77,1814,50,19,2.76,38.0,"2,8%",97,Hessen
482,81.01,113,18.99,595,6,2,1.01,33.33,1%,47,Brandenburg
519,80.84,123,19.16,642,8,8,1.25,100.0,"1,3%",36,Thüringen
379,86.53,59,13.47,438,12,6,2.74,50.0,"2,7%",17,Saarland
561,76.74,170,23.26,731,9,6,1.23,66.67,"1,2%",33,Schleswig-Holstein
503,83.28,101,16.72,604,3,1,0.5,33.33,"0,5%",34,Mecklenburg-Vorpommern
734,72.82,274,27.18,1008,21,11,2.08,52.38,"2,1%",77,Rheinland-Pfalz
609,83.88,117,16.12,726,3,0,0.41,0.0,"0,4%",42,Sachsen-Anhalt
417,82.57,88,17.43,505,23,10,4.55,43.48,"4,6%",23,Hamburg
1378,81.78,307,18.22,1685,21,15,1.25,71.43,"1,3%",119,Niedersachsen
2690,84.7,486,15.3,3176,55,22,1.73,40.0,"1,7%",206,Bayern
4494,84.32,836,15.68,5330,118,49,2.21,41.53,"2,2%",313,Nordrhein-Westfalen
884,83.87,170,16.13,1054,38,16,3.61,42.11,"3,6%",53,Berlin
1933,82.89,399,17.11,2332,50,25,2.14,50.0,"2,1%",127,Baden-Württemberg

