BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
1949,82.69,408,17.31,2357,54,29,2.29,53.7,"2,3%",128,Baden-Württemberg
438,82.95,90,17.05,528,26,16,4.92,61.54,"4,9%",23,Hamburg
155,82.89,32,17.11,187,4,1,2.14,25.0,"2,1%",11,Bremen
460,77.18,136,22.82,596,3,2,0.5,66.67,"0,5%",47,Brandenburg
1151,78.89,308,21.11,1459,18,11,1.23,61.11,"1,2%",78,Sachsen
776,76.08,244,23.92,1020,28,8,2.75,28.57,"2,8%",77,Rheinland-Pfalz
1586,86.29,252,13.71,1838,52,23,2.83,44.23,"2,8%",97,Hessen
540,82.57,114,17.43,654,8,3,1.22,37.5,"1,2%",36,Thüringen
505,83.33,101,16.67,606,7,5,1.16,71.43,"1,2%",34,Mecklenburg-Vorpommern
559,77.32,164,22.68,723,14,7,1.94,50.0,"1,9%",32,Schleswig-Holstein
394,88.34,52,11.66,446,18,7,4.04,38.89,4%,16,Saarland
2661,83.52,525,16.48,3186,60,28,1.88,46.67,"1,9%",206,Bayern
1378,80.16,341,19.84,1719,24,14,1.4,58.33,"1,4%",119,Niedersachsen
932,87.59,132,12.41,1064,56,27,5.26,48.21,"5,3%",53,Berlin
576,79.56,148,20.44,724,6,2,0.83,33.33,"0,8%",41,Sachsen-Anhalt
4521,83.52,892,16.48,5413,167,74,3.09,44.31,"3,1%",313,Nordrhein-Westfalen

