BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
540,71.52,215,28.48,755,58,40,7.68,68.97,"7,7%",33,Schleswig-Holstein
1653,84.38,306,15.62,1959,258,141,13.17,54.65,"13,2%",102,Hessen
363,80.49,88,19.51,451,43,22,9.53,51.16,"9,5%",17,Saarland
4862,84.1,919,15.9,5781,592,338,10.24,57.09,"10,2%",323,Nordrhein-Westfalen
573,78.07,161,21.93,734,79,44,10.76,55.7,"10,8%",51,Brandenburg
800,73.94,282,26.06,1082,79,34,7.3,43.04,"7,3%",78,Rheinland-Pfalz
663,80.85,157,19.15,820,90,43,10.98,47.78,11%,43,Sachsen-Anhalt
991,87.01,148,12.99,1139,207,148,18.17,71.5,"18,2%",54,Berlin
2003,83.08,408,16.92,2411,246,131,10.2,53.25,"10,2%",130,Baden-Württemberg
472,85.82,78,14.18,550,95,50,17.27,52.63,"17,3%",24,Hamburg
1570,79.53,404,20.47,1974,199,120,10.08,60.3,"10,1%",125,Niedersachsen
604,85.8,100,14.2,704,136,71,19.32,52.21,"19,3%",36,Thüringen
482,76.15,151,23.85,633,43,27,6.79,62.79,"6,8%",34,Mecklenburg-Vorpommern
1099,74.01,386,25.99,1485,198,110,13.33,55.56,"13,3%",79,Sachsen
2857,84.6,520,15.4,3377,428,246,12.67,57.48,"12,7%",209,Bayern
165,93.75,11,6.25,176,33,23,18.75,69.7,"18,8%",12,Bremen

