BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
865,79.72,220,20.28,1085,110,55,10.14,50.0,"10,1%",77,Rheinland-Pfalz
578,76.96,173,23.04,751,46,22,6.13,47.83,"6,1%",33,Schleswig-Holstein
721,86.24,115,13.76,836,88,38,10.53,43.18,"10,5%",42,Sachsen-Anhalt
495,86.84,75,13.16,570,88,52,15.44,59.09,"15,4%",24,Hamburg
513,81.82,114,18.18,627,67,40,10.69,59.7,"10,7%",34,Mecklenburg-Vorpommern
154,89.02,19,10.98,173,34,25,19.65,73.53,"19,7%",12,Bremen
1715,88.13,231,11.87,1946,344,152,17.68,44.19,"17,7%",99,Hessen
582,83.98,111,16.02,693,117,65,16.88,55.56,"16,9%",50,Brandenburg
612,87.18,90,12.82,702,172,110,24.5,63.95,"24,5%",36,Thüringen
1010,89.62,117,10.38,1127,219,149,19.43,68.04,"19,4%",53,Berlin
1153,78.06,324,21.94,1477,260,157,17.6,60.38,"17,6%",78,Sachsen
2096,87.01,313,12.99,2409,329,165,13.66,50.15,"13,7%",129,Baden-Württemberg
1627,85.01,287,14.99,1914,226,113,11.81,50.0,"11,8%",121,Niedersachsen
4987,87.03,743,12.97,5730,680,351,11.87,51.62,"11,9%",320,Nordrhein-Westfalen
2947,87.14,435,12.86,3382,559,322,16.53,57.6,"16,5%",208,Bayern
368,84.21,69,15.79,437,47,21,10.76,44.68,"10,8%",17,Saarland

