BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
352,81.29,81,18.71,433,22,14,5.08,63.64,"5,1%",17,Saarland
497,77.05,148,22.95,645,60,43,9.3,71.67,"9,3%",36,Thüringen
2663,82.24,575,17.76,3238,308,181,9.51,58.77,"9,5%",208,Bayern
1536,83.3,308,16.7,1844,188,97,10.2,51.6,"10,2%",97,Hessen
1209,83.61,237,16.39,1446,168,111,11.62,66.07,"11,6%",79,Sachsen
4776,85.41,816,14.59,5592,387,273,6.92,70.54,"6,9%",320,Nordrhein-Westfalen
1525,82.79,317,17.21,1842,101,62,5.48,61.39,"5,5%",120,Niedersachsen
650,81.66,146,18.34,796,32,20,4.02,62.5,4%,42,Sachsen-Anhalt
510,78.1,143,21.9,653,28,18,4.29,64.29,"4,3%",50,Brandenburg
1929,82.51,409,17.49,2338,265,164,11.33,61.89,"11,3%",127,Baden-Württemberg
486,81.0,114,19.0,600,21,12,3.5,57.14,"3,5%",33,Mecklenburg-Vorpommern
150,87.72,21,12.28,171,21,15,12.28,71.43,"12,3%",12,Bremen
451,85.09,79,14.91,530,37,34,6.98,91.89,7%,23,Hamburg
927,85.28,160,14.72,1087,123,91,11.32,73.98,"11,3%",53,Berlin
561,75.81,179,24.19,740,19,18,2.57,94.74,"2,6%",33,Schleswig-Holstein
805,76.16,252,23.84,1057,69,40,6.53,57.97,"6,5%",77,Rheinland-Pfalz

