BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
606,81.23,140,18.77,746,43,28,5.76,65.12,"5,8%",33,Schleswig-Holstein
4985,88.56,644,11.44,5629,805,530,14.3,65.84,"14,3%",320,Nordrhein-Westfalen
518,83.68,101,16.32,619,50,30,8.08,60.0,"8,1%",34,Mecklenburg-Vorpommern
1620,86.22,259,13.78,1879,196,135,10.43,68.88,"10,4%",121,Niedersachsen
851,80.06,212,19.94,1063,138,93,12.98,67.39,13%,77,Rheinland-Pfalz
711,90.57,74,9.43,785,90,58,11.46,64.44,"11,5%",42,Sachsen-Anhalt
606,88.47,79,11.53,685,141,85,20.58,60.28,"20,6%",36,Thüringen
1699,88.03,231,11.97,1930,342,176,17.72,51.46,"17,7%",99,Hessen
538,79.94,135,20.06,673,67,45,9.96,67.16,10%,50,Brandenburg
178,94.18,11,5.82,189,39,24,20.63,61.54,"20,6%",12,Bremen
1311,89.18,159,10.82,1470,330,198,22.45,60.0,"22,5%",79,Sachsen
1001,88.43,131,11.57,1132,214,155,18.9,72.43,"18,9%",53,Berlin
2930,88.55,379,11.45,3309,576,371,17.41,64.41,"17,4%",207,Bayern
377,86.07,61,13.93,438,56,28,12.79,50.0,"12,8%",17,Saarland
2147,89.65,248,10.35,2395,537,347,22.42,64.62,"22,4%",127,Baden-Württemberg
470,85.61,79,14.39,549,68,47,12.39,69.12,"12,4%",24,Hamburg

