BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
393,89.73,45,10.27,438,69,35,15.75,50.72,"15,8%",17,Saarland
598,86.29,95,13.71,693,172,101,24.82,58.72,"24,8%",36,Thüringen
1028,90.97,102,9.03,1130,279,191,24.69,68.46,"24,7%",53,Berlin
2125,87.52,303,12.48,2428,619,379,25.49,61.23,"25,5%",128,Baden-Württemberg
514,82.64,108,17.36,622,81,37,13.02,45.68,13%,34,Mecklenburg-Vorpommern
561,82.74,117,17.26,678,107,62,15.78,57.94,"15,8%",50,Brandenburg
2940,88.13,396,11.87,3336,700,419,20.98,59.86,21%,208,Bayern
176,90.72,18,9.28,194,46,29,23.71,63.04,"23,7%",12,Bremen
454,86.81,69,13.19,523,81,53,15.49,65.43,"15,5%",24,Hamburg
848,80.23,209,19.77,1057,169,100,15.99,59.17,16%,77,Rheinland-Pfalz
705,87.8,98,12.2,803,123,80,15.32,65.04,"15,3%",42,Sachsen-Anhalt
1695,87.46,243,12.54,1938,423,201,21.83,47.52,"21,8%",99,Hessen
1576,84.46,290,15.54,1866,259,166,13.88,64.09,"13,9%",121,Niedersachsen
1294,88.15,174,11.85,1468,370,229,25.2,61.89,"25,2%",79,Sachsen
5031,88.84,632,11.16,5663,1044,644,18.44,61.69,"18,4%",320,Nordrhein-Westfalen
584,78.6,159,21.4,743,45,25,6.06,55.56,"6,1%",33,Schleswig-Holstein

