BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2265,75.32,742,24.68,3007,253,139,8.41,54.94,"24,7%",180,Baden-Württemberg
3077,75.23,1013,24.77,4090,288,154,7.04,53.47,"24,8%",259,Bayern
1090,89.27,131,10.73,1221,220,136,18.02,61.82,"10,7%",65,Berlin
597,74.53,204,25.47,801,70,26,8.74,37.14,"25,5%",56,Brandenburg
191,84.14,36,15.86,227,33,22,14.54,66.67,"15,9%",14,Bremen
584,73.46,211,26.54,795,52,30,6.54,57.69,"26,5%",34,Hamburg
1700,79.18,447,20.82,2147,223,118,10.39,52.91,"20,8%",115,Hessen
570,77.76,163,22.24,733,19,7,2.59,36.84,"22,2%",39,Mecklenburg-Vorpommern
1705,68.25,793,31.75,2498,124,68,4.96,54.84,"31,8%",151,Niedersachsen
5317,78.16,1486,21.84,6803,691,385,10.16,55.72,"21,8%",403,Nordrhein-Westfalen
892,64.08,500,35.92,1392,80,46,5.75,57.5,"35,9%",95,Rheinland-Pfalz
358,67.67,171,32.33,529,51,15,9.64,29.41,"32,3%",24,Saarland
1291,75.54,418,24.46,1709,213,80,12.46,37.56,"24,5%",95,Sachsen
740,74,260,26,1000,24,15,2.4,62.5,26%,56,Sachsen-Anhalt
585,66.25,298,33.75,883,23,12,2.6,52.17,"33,8%",39,Schleswig-Holstein
611,65.35,324,34.65,935,33,11,3.53,33.33,"34,7%",45,Thüringen
