BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2266,70.07,968,29.93,3234,75,41,2.32,54.67,"29,9%",181,Baden-Württemberg
3076,72.39,1173,27.61,4249,72,49,1.69,68.06,"27,6%",256,Bayern
1046,84.7,189,15.3,1235,57,24,4.62,42.11,"15,3%",65,Berlin
609,72.24,234,27.76,843,8,2,0.95,25,"27,8%",56,Brandenburg
184,76.03,58,23.97,242,6,5,2.48,83.33,24%,14,Bremen
579,69.68,252,30.32,831,17,9,2.05,52.94,"30,3%",34,Hamburg
1715,75.42,559,24.58,2274,52,28,2.29,53.85,"24,6%",116,Hessen
569,72.39,217,27.61,786,6,4,0.76,66.67,"27,6%",39,Mecklenburg-Vorpommern
1747,67.14,855,32.86,2602,40,17,1.54,42.5,"32,9%",148,Niedersachsen
5195,72.52,1969,27.48,7164,200,98,2.79,49,"27,5%",404,Nordrhein-Westfalen
860,59.15,594,40.85,1454,19,8,1.31,42.11,"40,9%",95,Rheinland-Pfalz
367,64.84,199,35.16,566,9,4,1.59,44.44,"35,2%",23,Saarland
1172,65.26,624,34.74,1796,35,18,1.95,51.43,"34,7%",95,Sachsen
748,70.9,307,29.1,1055,9,7,0.85,77.78,"29,1%",56,Sachsen-Anhalt
555,53.57,481,46.43,1036,5,4,0.48,80,"46,4%",39,Schleswig-Holstein
648,71.37,260,28.63,908,9,2,0.99,22.22,"28,6%",44,Thüringen
