BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
576,79.78,146,20.22,722,70,39,9.7,55.71,"9,7%",33,Schleswig-Holstein
2181,88.88,273,11.12,2454,478,283,19.48,59.21,"19,5%",129,Baden-Württemberg
1677,85.56,283,14.44,1960,285,138,14.54,48.42,"14,5%",121,Niedersachsen
641,85.7,107,14.3,748,173,103,23.13,59.54,"23,1%",37,Thüringen
1175,78.39,324,21.61,1499,433,251,28.89,57.97,"28,9%",78,Sachsen
182,91.46,17,8.54,199,39,22,19.6,56.41,"19,6%",12,Bremen
593,83.52,117,16.48,710,209,94,29.44,44.98,"29,4%",49,Brandenburg
398,86.15,64,13.85,462,94,38,20.35,40.43,"20,4%",17,Saarland
1050,88.68,134,11.32,1184,384,268,32.43,69.79,"32,4%",53,Berlin
758,90.35,81,9.65,839,190,119,22.65,62.63,"22,7%",42,Sachsen-Anhalt
1727,88.25,230,11.75,1957,436,229,22.28,52.52,"22,3%",100,Hessen
5128,88.02,698,11.98,5826,869,485,14.92,55.81,"14,9%",321,Nordrhein-Westfalen
501,88.67,64,11.33,565,99,60,17.52,60.61,"17,5%",24,Hamburg
2969,87.25,434,12.75,3403,724,425,21.28,58.7,"21,3%",208,Bayern
547,84.94,97,15.06,644,84,39,13.04,46.43,13%,34,Mecklenburg-Vorpommern
860,79.48,222,20.52,1082,192,92,17.74,47.92,"17,7%",77,Rheinland-Pfalz

