BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
601,76.85,181,23.15,782,82,50,10.49,60.98,"23,2%",57,Brandenburg
1700,70.69,705,29.31,2405,200,113,8.32,56.5,"29,3%",152,Niedersachsen
1242,74.73,420,25.27,1662,301,171,18.11,56.81,"25,3%",95,Sachsen
580,67.68,277,32.32,857,27,12,3.15,44.44,"32,3%",39,Schleswig-Holstein
894,69.41,394,30.59,1288,145,81,11.26,55.86,"30,6%",94,Rheinland-Pfalz
1767,85.53,299,14.47,2066,313,187,15.15,59.74,"14,5%",117,Hessen
740,74.67,251,25.33,991,50,27,5.05,54,"25,3%",56,Sachsen-Anhalt
2369,78.6,645,21.4,3014,410,230,13.6,56.1,"21,4%",182,Baden-Württemberg
582,80.72,139,19.28,721,84,56,11.65,66.67,"19,3%",34,Hamburg
5370,81.13,1249,18.87,6619,951,562,14.37,59.1,"18,9%",402,Nordrhein-Westfalen
400,71.3,161,28.7,561,65,19,11.59,29.23,"28,7%",25,Saarland
191,78.6,52,21.4,243,36,30,14.81,83.33,"21,4%",14,Bremen
669,71.78,263,28.22,932,87,27,9.33,31.03,"28,2%",45,Thüringen
1118,88.45,146,11.55,1264,303,198,23.97,65.35,"11,6%",64,Berlin
3178,77.97,898,22.03,4076,520,307,12.76,59.04,22%,262,Bayern
545,75.8,174,24.2,719,27,17,3.76,62.96,"24,2%",41,Mecklenburg-Vorpommern
