BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
711,85.35,122,14.65,833,208,123,24.97,59.13,"14,7%",43,Sachsen-Anhalt
4988,86.06,808,13.94,5796,1038,611,17.91,58.86,"13,9%",320,Nordrhein-Westfalen
1228,82.47,261,17.53,1489,514,277,34.52,53.89,"17,5%",78,Sachsen
491,87.21,72,12.79,563,112,65,19.89,58.04,"12,8%",24,Hamburg
567,75.2,187,24.8,754,63,40,8.36,63.49,"24,8%",33,Schleswig-Holstein
1656,83.59,325,16.41,1981,264,134,13.33,50.76,"16,4%",123,Niedersachsen
1718,88.01,234,11.99,1952,497,267,25.46,53.72,12%,101,Hessen
175,89.74,20,10.26,195,31,15,15.9,48.39,"10,3%",12,Bremen
843,77.84,240,22.16,1083,202,99,18.65,49.01,"22,2%",77,Rheinland-Pfalz
626,85.99,102,14.01,728,204,122,28.02,59.8,14%,37,Thüringen
2083,85.44,355,14.56,2438,593,358,24.32,60.37,"14,6%",129,Baden-Württemberg
2914,86.55,453,13.45,3367,897,498,26.64,55.52,"13,5%",208,Bayern
553,84.43,102,15.57,655,91,39,13.89,42.86,"15,6%",34,Mecklenburg-Vorpommern
1060,89.98,118,10.02,1178,451,303,38.29,67.18,10%,53,Berlin
397,87.44,57,12.56,454,76,33,16.74,43.42,"12,6%",17,Saarland
646,87.89,89,12.11,735,243,115,33.06,47.33,"12,1%",49,Brandenburg

