BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
4948,85.13,864,14.87,5812,1024,626,17.62,61.13,"14,9%",322,Nordrhein-Westfalen
489,86.24,78,13.76,567,87,57,15.34,65.52,"13,8%",24,Hamburg
691,80.54,167,19.46,858,80,43,9.32,53.75,"19,5%",43,Sachsen-Anhalt
2129,84.32,396,15.68,2525,524,302,20.75,57.63,"15,7%",130,Baden-Württemberg
836,77.41,244,22.59,1080,180,105,16.67,58.33,"22,6%",78,Rheinland-Pfalz
1697,89.32,203,10.68,1900,395,234,20.79,59.24,"10,7%",100,Hessen
501,78.9,134,21.1,635,39,12,6.14,30.77,"21,1%",34,Mecklenburg-Vorpommern
2902,85.28,501,14.72,3403,728,419,21.39,57.55,"14,7%",209,Bayern
584,72.55,221,27.45,805,25,17,3.11,68.0,"27,5%",33,Schleswig-Holstein
545,76.54,167,23.46,712,130,56,18.26,43.08,"23,5%",49,Brandenburg
366,83.94,70,16.06,436,71,21,16.28,29.58,"16,1%",19,Saarland
158,86.34,25,13.66,183,35,22,19.13,62.86,"13,7%",12,Bremen
583,79.1,154,20.9,737,103,54,13.98,52.43,"20,9%",37,Thüringen
1015,88.49,132,11.51,1147,355,233,30.95,65.63,"11,5%",53,Berlin
1316,87.44,189,12.56,1505,523,260,34.75,49.71,"12,6%",79,Sachsen
1595,78.42,439,21.58,2034,175,87,8.6,49.71,"21,6%",123,Niedersachsen

