BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
592,73.09,218,26.91,810,27,16,3.33,59.26,"26,9%",33,Schleswig-Holstein
495,77.71,142,22.29,637,38,15,5.97,39.47,"22,3%",34,Mecklenburg-Vorpommern
5008,86.02,814,13.98,5822,1065,628,18.29,58.97,14%,322,Nordrhein-Westfalen
854,78.28,237,21.72,1091,189,111,17.32,58.73,"21,7%",78,Rheinland-Pfalz
1340,88.39,176,11.61,1516,555,287,36.61,51.71,"11,6%",78,Sachsen
395,88.37,52,11.63,447,73,25,16.33,34.25,"11,6%",19,Saarland
2143,84.7,387,15.3,2530,547,317,21.62,57.95,"15,3%",130,Baden-Württemberg
1707,89.47,201,10.53,1908,415,235,21.75,56.63,"10,5%",100,Hessen
1664,81.01,390,18.99,2054,183,99,8.91,54.1,19%,123,Niedersachsen
482,83.54,95,16.46,577,95,52,16.46,54.74,"16,5%",24,Hamburg
2956,86.51,461,13.49,3417,782,456,22.89,58.31,"13,5%",209,Bayern
600,81.74,134,18.26,734,120,51,16.35,42.5,"18,3%",37,Thüringen
1024,89.67,118,10.33,1142,368,238,32.22,64.67,"10,3%",53,Berlin
554,77.05,165,22.95,719,137,67,19.05,48.91,23%,49,Brandenburg
710,82.94,146,17.06,856,98,57,11.45,58.16,"17,1%",43,Sachsen-Anhalt
171,84.24,32,15.76,203,38,28,18.72,73.68,"15,8%",12,Bremen

