BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
596,78.52,163,21.48,759,48,30,6.32,62.5,"6,3%",33,Schleswig-Holstein
1716,87.24,251,12.76,1967,262,137,13.32,52.29,"13,3%",102,Hessen
393,87.33,57,12.67,450,43,20,9.56,46.51,"9,6%",17,Saarland
5043,86.55,784,13.45,5827,575,341,9.87,59.3,"9,9%",323,Nordrhein-Westfalen
600,81.74,134,18.26,734,90,46,12.26,51.11,"12,3%",51,Brandenburg
827,76.15,259,23.85,1086,73,36,6.72,49.32,"6,7%",78,Rheinland-Pfalz
1001,88.35,132,11.65,1133,194,137,17.12,70.62,"17,1%",54,Berlin
703,85.01,124,14.99,827,70,37,8.46,52.86,"8,5%",43,Sachsen-Anhalt
2108,85.62,354,14.38,2462,239,129,9.71,53.97,"9,7%",130,Baden-Württemberg
512,89.04,63,10.96,575,105,57,18.26,54.29,"18,3%",24,Hamburg
1684,84.58,307,15.42,1991,222,131,11.15,59.01,"11,2%",125,Niedersachsen
621,87.22,91,12.78,712,113,69,15.87,61.06,"15,9%",36,Thüringen
502,78.19,140,21.81,642,44,22,6.85,50.0,"6,9%",34,Mecklenburg-Vorpommern
1134,76.21,354,23.79,1488,180,94,12.1,52.22,"12,1%",79,Sachsen
2996,88.04,407,11.96,3403,460,255,13.52,55.43,"13,5%",209,Bayern
181,90.95,18,9.05,199,34,17,17.09,50.0,"17,1%",12,Bremen

