BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2750,84.54,503,15.46,3253,142,95,4.37,66.9,"4,4%",208,Bayern
2046,86.37,323,13.63,2369,107,75,4.52,70.09,"4,5%",128,Baden-Württemberg
4882,87.37,706,12.63,5588,178,131,3.19,73.6,"3,2%",318,Nordrhein-Westfalen
531,86.06,86,13.94,617,9,8,1.46,88.89,"1,5%",48,Brandenburg
1613,85.25,279,14.75,1892,101,61,5.34,60.4,"5,3%",97,Hessen
172,88.66,22,11.34,194,4,3,2.06,75.0,"2,1%",12,Bremen
576,85.46,98,14.54,674,26,21,3.86,80.77,"3,9%",36,Thüringen
668,84.66,121,15.34,789,11,10,1.39,90.91,"1,4%",42,Sachsen-Anhalt
527,87.83,73,12.17,600,10,6,1.67,60.0,"1,7%",33,Mecklenburg-Vorpommern
1589,83.85,306,16.15,1895,42,27,2.22,64.29,"2,2%",120,Niedersachsen
1217,82.73,254,17.27,1471,70,55,4.76,78.57,"4,8%",79,Sachsen
785,74.27,272,25.73,1057,26,16,2.46,61.54,"2,5%",77,Rheinland-Pfalz
590,80.6,142,19.4,732,17,13,2.32,76.47,"2,3%",32,Schleswig-Holstein
943,86.83,143,13.17,1086,66,55,6.08,83.33,"6,1%",53,Berlin
378,84.0,72,16.0,450,8,7,1.78,87.5,"1,8%",17,Saarland
470,88.01,64,11.99,534,27,17,5.06,62.96,"5,1%",23,Hamburg

