BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2303,74.63,783,25.37,3086,171,94,5.54,54.97,"25,4%",181,Baden-Württemberg
3108,74.11,1086,25.89,4194,150,66,3.58,44,"25,9%",260,Bayern
1062,86.27,169,13.73,1231,156,85,12.67,54.49,"13,7%",65,Berlin
609,74.36,210,25.64,819,32,12,3.91,37.5,"25,6%",56,Brandenburg
186,80.52,45,19.48,231,20,12,8.66,60,"19,5%",14,Bremen
577,71.32,232,28.68,809,37,17,4.57,45.95,"28,7%",34,Hamburg
1772,81.81,394,18.19,2166,157,89,7.25,56.69,"18,2%",116,Hessen
587,78.37,162,21.63,749,10,6,1.34,60,"21,6%",39,Mecklenburg-Vorpommern
1754,69.99,752,30.01,2506,101,51,4.03,50.5,30%,150,Niedersachsen
5316,77.09,1580,22.91,6896,437,223,6.34,51.03,"22,9%",402,Nordrhein-Westfalen
917,65.04,493,34.96,1410,60,32,4.26,53.33,35%,95,Rheinland-Pfalz
354,66.54,178,33.46,532,31,11,5.83,35.48,"33,5%",24,Saarland
1276,72.79,477,27.21,1753,146,45,8.33,30.82,"27,2%",95,Sachsen
724,71.68,286,28.32,1010,21,13,2.08,61.9,"28,3%",56,Sachsen-Anhalt
607,59.34,416,40.66,1023,17,8,1.66,47.06,"40,7%",39,Schleswig-Holstein
622,68.73,283,31.27,905,31,6,3.43,19.35,"31,3%",45,Thüringen
