BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
3060,90.19,333,9.81,3393,789,453,23.25,57.41,"23,3%",208,Bayern
1030,90.27,111,9.73,1141,306,201,26.82,65.69,"26,8%",53,Berlin
5222,90.41,554,9.59,5776,1152,663,19.94,57.55,"19,9%",320,Nordrhein-Westfalen
713,89.35,85,10.65,798,138,89,17.29,64.49,"17,3%",42,Sachsen-Anhalt
2166,87.8,301,12.2,2467,610,364,24.73,59.67,"24,7%",128,Baden-Württemberg
1679,87.63,237,12.37,1916,296,188,15.45,63.51,"15,5%",121,Niedersachsen
178,90.36,19,9.64,197,43,28,21.83,65.12,"21,8%",12,Bremen
1336,90.15,146,9.85,1482,404,238,27.26,58.91,"27,3%",79,Sachsen
482,89.42,57,10.58,539,110,75,20.41,68.18,"20,4%",24,Hamburg
385,87.5,55,12.5,440,67,28,15.23,41.79,"15,2%",17,Saarland
644,90.83,65,9.17,709,189,111,26.66,58.73,"26,7%",36,Thüringen
532,85.81,88,14.19,620,87,52,14.03,59.77,14%,34,Mecklenburg-Vorpommern
616,82.13,134,17.87,750,52,28,6.93,53.85,"6,9%",33,Schleswig-Holstein
1758,89.88,198,10.12,1956,448,229,22.9,51.12,"22,9%",99,Hessen
584,83.91,112,16.09,696,137,78,19.68,56.93,"19,7%",50,Brandenburg
876,81.87,194,18.13,1070,187,98,17.48,52.41,"17,5%",77,Rheinland-Pfalz

