BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
564,74.9,189,25.1,753,23,20,3.05,86.96,"3,1%",33,Schleswig-Holstein
2028,85.53,343,14.47,2371,333,199,14.04,59.76,14%,128,Baden-Württemberg
1609,81.63,362,18.37,1971,140,90,7.1,64.29,"7,1%",120,Niedersachsen
515,84.29,96,15.71,611,32,20,5.24,62.5,"5,2%",34,Mecklenburg-Vorpommern
557,83.38,111,16.62,668,36,22,5.39,61.11,"5,4%",50,Brandenburg
922,83.14,187,16.86,1109,145,110,13.07,75.86,"13,1%",53,Berlin
473,86.0,77,14.0,550,45,39,8.18,86.67,"8,2%",24,Hamburg
168,87.05,25,12.95,193,23,18,11.92,78.26,"11,9%",12,Bremen
824,78.18,230,21.82,1054,90,56,8.54,62.22,"8,5%",77,Rheinland-Pfalz
544,84.08,103,15.92,647,84,57,12.98,67.86,13%,36,Thüringen
1249,85.14,218,14.86,1467,206,132,14.04,64.08,14%,79,Sachsen
4903,86.72,751,13.28,5654,480,339,8.49,70.63,"8,5%",320,Nordrhein-Westfalen
2835,86.64,437,13.36,3272,362,219,11.06,60.5,"11,1%",208,Bayern
377,85.49,64,14.51,441,28,17,6.35,60.71,"6,4%",17,Saarland
1635,87.53,233,12.47,1868,205,105,10.97,51.22,11%,97,Hessen
686,85.75,114,14.25,800,46,30,5.75,65.22,"5,8%",42,Sachsen-Anhalt

