BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
1304,88.11,176,11.89,1480,408,240,27.57,58.82,"27,6%",78,Sachsen
179,92.75,14,7.25,193,47,30,24.35,63.83,"24,4%",12,Bremen
529,85.74,88,14.26,617,88,56,14.26,63.64,"14,3%",34,Mecklenburg-Vorpommern
369,82.92,76,17.08,445,77,33,17.3,42.86,"17,3%",17,Saarland
448,85.99,73,14.01,521,113,74,21.69,65.49,"21,7%",24,Hamburg
2124,86.66,327,13.34,2451,592,357,24.15,60.3,"24,2%",128,Baden-Württemberg
557,80.96,131,19.04,688,138,72,20.06,52.17,"20,1%",50,Brandenburg
726,91.21,70,8.79,796,148,95,18.59,64.19,"18,6%",42,Sachsen-Anhalt
583,77.63,168,22.37,751,43,31,5.73,72.09,"5,7%",33,Schleswig-Holstein
1637,85.53,277,14.47,1914,309,184,16.14,59.55,"16,1%",121,Niedersachsen
5105,88.61,656,11.39,5761,1141,651,19.81,57.06,"19,8%",320,Nordrhein-Westfalen
629,89.47,74,10.53,703,219,109,31.15,49.77,"31,2%",36,Thüringen
824,76.87,248,23.13,1072,194,98,18.1,50.52,"18,1%",77,Rheinland-Pfalz
2932,86.98,439,13.02,3371,796,447,23.61,56.16,"23,6%",208,Bayern
1025,89.6,119,10.4,1144,327,199,28.58,60.86,"28,6%",53,Berlin
1750,89.01,216,10.99,1966,472,231,24.01,48.94,24%,99,Hessen

