BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
526,72.45,200,27.55,726,12,8,1.65,66.67,"1,7%",32,Schleswig-Holstein
1374,80.73,328,19.27,1702,9,7,0.53,77.78,"0,5%",119,Niedersachsen
2673,82.63,562,17.37,3235,97,63,3.0,64.95,3%,208,Bayern
152,87.86,21,12.14,173,1,1,0.58,100.0,"0,6%",12,Bremen
478,79.14,126,20.86,604,4,3,0.66,75.0,"0,7%",34,Mecklenburg-Vorpommern
425,84.16,80,15.84,505,19,13,3.76,68.42,"3,8%",23,Hamburg
620,83.33,124,16.67,744,10,8,1.34,80.0,"1,3%",42,Sachsen-Anhalt
1187,81.19,275,18.81,1462,33,22,2.26,66.67,"2,3%",79,Sachsen
364,81.98,80,18.02,444,8,6,1.8,75.0,"1,8%",17,Saarland
759,73.19,278,26.81,1037,16,9,1.54,56.25,"1,5%",77,Rheinland-Pfalz
1889,80.83,448,19.17,2337,69,47,2.95,68.12,3%,128,Baden-Württemberg
4628,84.51,848,15.49,5476,118,83,2.15,70.34,"2,2%",318,Nordrhein-Westfalen
481,76.47,148,23.53,629,5,2,0.79,40.0,"0,8%",49,Brandenburg
548,84.57,100,15.43,648,17,12,2.62,70.59,"2,6%",36,Thüringen
1549,83.46,307,16.54,1856,81,43,4.36,53.09,"4,4%",97,Hessen
925,86.05,150,13.95,1075,44,33,4.09,75.0,"4,1%",53,Berlin

