BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2000,82.58,422,17.42,2422,259,140,10.69,54.05,"10,7%",129,Baden-Württemberg
1684,87.57,239,12.43,1923,294,153,15.29,52.04,"15,3%",98,Hessen
4858,85.29,838,14.71,5696,625,353,10.97,56.48,11%,320,Nordrhein-Westfalen
554,78.47,152,21.53,706,125,56,17.71,44.8,"17,7%",50,Brandenburg
2798,83.37,558,16.63,3356,482,281,14.36,58.3,"14,4%",208,Bayern
982,86.06,159,13.94,1141,236,164,20.68,69.49,"20,7%",53,Berlin
494,79.17,130,20.83,624,49,20,7.85,40.82,"7,9%",34,Mecklenburg-Vorpommern
822,76.82,248,23.18,1070,110,63,10.28,57.27,"10,3%",77,Rheinland-Pfalz
151,85.31,26,14.69,177,30,20,16.95,66.67,17%,12,Bremen
361,80.04,90,19.96,451,57,30,12.64,52.63,"12,6%",17,Saarland
1577,82.22,341,17.78,1918,199,114,10.38,57.29,"10,4%",121,Niedersachsen
496,87.02,74,12.98,570,74,39,12.98,52.7,13%,24,Hamburg
1116,74.8,376,25.2,1492,215,123,14.41,57.21,"14,4%",78,Sachsen
692,83.07,141,16.93,833,97,57,11.64,58.76,"11,6%",42,Sachsen-Anhalt
580,77.54,168,22.46,748,77,47,10.29,61.04,"10,3%",33,Schleswig-Holstein
602,86.25,96,13.75,698,127,74,18.19,58.27,"18,2%",37,Thüringen

