BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
4577,84.65,830,15.35,5407,98,42,1.81,42.86,"1,8%",313,Nordrhein-Westfalen
1998,85.02,352,14.98,2350,49,31,2.09,63.27,"2,1%",128,Baden-Württemberg
800,78.59,218,21.41,1018,17,7,1.67,41.18,"1,7%",77,Rheinland-Pfalz
155,82.45,33,17.55,188,1,0,0.53,0.0,"0,5%",11,Bremen
530,80.92,125,19.08,655,10,10,1.53,100.0,"1,5%",36,Thüringen
497,81.74,111,18.26,608,0,0,0.0,0.0,0%,34,Mecklenburg-Vorpommern
891,83.82,172,16.18,1063,38,19,3.57,50.0,"3,6%",53,Berlin
446,86.6,69,13.4,515,16,11,3.11,68.75,"3,1%",23,Hamburg
411,92.36,34,7.64,445,7,5,1.57,71.43,"1,6%",17,Saarland
616,83.13,125,16.87,741,0,0,0.0,0.0,0%,42,Sachsen-Anhalt
1366,79.6,350,20.4,1716,21,8,1.22,38.1,"1,2%",119,Niedersachsen
1597,86.79,243,13.21,1840,44,16,2.39,36.36,"2,4%",97,Hessen
585,78.73,158,21.27,743,7,6,0.94,85.71,"0,9%",33,Schleswig-Holstein
513,81.43,117,18.57,630,4,1,0.63,25.0,"0,6%",48,Brandenburg
2720,84.97,481,15.03,3201,48,25,1.5,52.08,"1,5%",207,Bayern
1205,81.81,268,18.19,1473,17,10,1.15,58.82,"1,2%",78,Sachsen

