BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2919,88.56,377,11.44,3296,555,349,16.84,62.88,"16,8%",207,Bayern
836,78.72,226,21.28,1062,115,80,10.83,69.57,"10,8%",77,Rheinland-Pfalz
1596,85.26,276,14.74,1872,184,119,9.83,64.67,"9,8%",121,Niedersachsen
1294,87.97,177,12.03,1471,304,189,20.67,62.17,"20,7%",79,Sachsen
1674,88.43,219,11.57,1893,321,176,16.96,54.83,17%,98,Hessen
2116,88.24,282,11.76,2398,515,330,21.48,64.08,"21,5%",127,Baden-Württemberg
173,90.58,18,9.42,191,36,23,18.85,63.89,"18,9%",12,Bremen
539,87.5,77,12.5,616,53,28,8.6,52.83,"8,6%",34,Mecklenburg-Vorpommern
362,84.19,68,15.81,430,46,24,10.7,52.17,"10,7%",17,Saarland
565,76.25,176,23.75,741,36,28,4.86,77.78,"4,9%",33,Schleswig-Holstein
977,86.23,156,13.77,1133,194,141,17.12,72.68,"17,1%",53,Berlin
484,90.13,53,9.87,537,64,48,11.92,75.0,"11,9%",24,Hamburg
599,88.35,79,11.65,678,133,83,19.62,62.41,"19,6%",36,Thüringen
709,89.63,82,10.37,791,78,44,9.86,56.41,"9,9%",42,Sachsen-Anhalt
556,82.86,115,17.14,671,66,39,9.84,59.09,"9,8%",50,Brandenburg
4967,88.1,671,11.9,5638,758,496,13.44,65.44,"13,4%",320,Nordrhein-Westfalen

