BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
722,86.26,115,13.74,837,206,117,24.61,56.8,"13,7%",43,Sachsen-Anhalt
4868,84.66,882,15.34,5750,1003,598,17.44,59.62,"15,3%",320,Nordrhein-Westfalen
1169,78.88,313,21.12,1482,497,259,33.54,52.11,"21,1%",78,Sachsen
462,83.85,89,16.15,551,106,68,19.24,64.15,"16,2%",24,Hamburg
541,72.72,203,27.28,744,69,42,9.27,60.87,"27,3%",33,Schleswig-Holstein
1542,79.44,399,20.56,1941,267,141,13.76,52.81,"20,6%",122,Niedersachsen
1649,85.48,280,14.52,1929,483,285,25.04,59.01,"14,5%",101,Hessen
156,84.78,28,15.22,184,31,15,16.85,48.39,"15,2%",12,Bremen
816,74.59,278,25.41,1094,202,100,18.46,49.5,"25,4%",77,Rheinland-Pfalz
616,85.91,101,14.09,717,201,113,28.03,56.22,"14,1%",37,Thüringen
2073,85.2,360,14.8,2433,572,353,23.51,61.71,"14,8%",129,Baden-Württemberg
2846,84.75,512,15.25,3358,851,492,25.34,57.81,"15,3%",208,Bayern
504,79.37,131,20.63,635,82,40,12.91,48.78,"20,6%",34,Mecklenburg-Vorpommern
1041,89.05,128,10.95,1169,417,286,35.67,68.59,11%,53,Berlin
354,81.01,83,18.99,437,80,32,18.31,40.0,19%,17,Saarland
605,82.99,124,17.01,729,230,102,31.55,44.35,17%,49,Brandenburg

