BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
1686,88.09,228,11.91,1914,422,251,22.05,59.48,"11,9%",100,Hessen
2172,87.62,307,12.38,2479,571,328,23.03,57.44,"12,4%",130,Baden-Württemberg
494,85.17,86,14.83,580,92,50,15.86,54.35,"14,8%",24,Hamburg
591,72.78,221,27.22,812,28,18,3.45,64.29,"27,2%",33,Schleswig-Holstein
1354,89.55,158,10.45,1512,582,306,38.49,52.58,"10,5%",78,Sachsen
2987,87.39,431,12.61,3418,811,485,23.73,59.8,"12,6%",209,Bayern
1031,90.76,105,9.24,1136,369,235,32.48,63.69,"9,2%",53,Berlin
513,80.66,123,19.34,636,51,17,8.02,33.33,"19,3%",34,Mecklenburg-Vorpommern
383,84.92,68,15.08,451,73,26,16.19,35.62,"15,1%",19,Saarland
581,79.7,148,20.3,729,138,64,18.93,46.38,"20,3%",49,Brandenburg
4978,85.74,828,14.26,5806,1061,633,18.27,59.66,"14,3%",322,Nordrhein-Westfalen
1627,79.44,421,20.56,2048,183,100,8.94,54.64,"20,6%",123,Niedersachsen
184,90.2,20,9.8,204,40,26,19.61,65.0,"9,8%",12,Bremen
703,83.69,137,16.31,840,102,62,12.14,60.78,"16,3%",43,Sachsen-Anhalt
621,85.07,109,14.93,730,128,52,17.53,40.63,"14,9%",37,Thüringen
849,77.96,240,22.04,1089,184,115,16.9,62.5,22%,78,Rheinland-Pfalz

