BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
1318,88.16,177,11.84,1495,366,207,24.48,56.56,"24,5%",78,Sachsen
178,91.75,16,8.25,194,49,31,25.26,63.27,"25,3%",12,Bremen
533,83.67,104,16.33,637,72,46,11.3,63.89,"11,3%",34,Mecklenburg-Vorpommern
402,91.36,38,8.64,440,64,24,14.55,37.5,"14,6%",17,Saarland
492,86.47,77,13.53,569,106,62,18.63,58.49,"18,6%",24,Hamburg
2167,89.84,245,10.16,2412,495,281,20.52,56.77,"20,5%",128,Baden-Württemberg
610,85.2,106,14.8,716,156,79,21.79,50.64,"21,8%",50,Brandenburg
731,89.15,89,10.85,820,143,69,17.44,48.25,"17,4%",42,Sachsen-Anhalt
587,78.27,163,21.73,750,43,24,5.73,55.81,"5,7%",33,Schleswig-Holstein
1683,87.2,247,12.8,1930,294,172,15.23,58.5,"15,2%",121,Niedersachsen
5127,89.24,618,10.76,5745,977,594,17.01,60.8,17%,320,Nordrhein-Westfalen
650,92.99,49,7.01,699,229,133,32.76,58.08,"32,8%",36,Thüringen
883,81.91,195,18.09,1078,172,86,15.96,50.0,16%,77,Rheinland-Pfalz
2940,87.58,417,12.42,3357,765,429,22.79,56.08,"22,8%",208,Bayern
1025,90.47,108,9.53,1133,301,206,26.57,68.44,"26,6%",53,Berlin
1750,89.88,197,10.12,1947,421,205,21.62,48.69,"21,6%",99,Hessen

