BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
594,86.46,93,13.54,687,115,62,16.74,53.91,"16,7%",50,Brandenburg
2988,89.27,359,10.73,3347,714,441,21.33,61.76,"21,3%",208,Bayern
703,88.21,94,11.79,797,124,77,15.56,62.1,"15,6%",42,Sachsen-Anhalt
606,87.07,90,12.93,696,170,100,24.43,58.82,"24,4%",36,Thüringen
393,89.52,46,10.48,439,68,35,15.49,51.47,"15,5%",17,Saarland
870,82.23,188,17.77,1058,169,101,15.97,59.76,16%,77,Rheinland-Pfalz
5133,90.42,544,9.58,5677,1068,658,18.81,61.61,"18,8%",320,Nordrhein-Westfalen
185,93.91,12,6.09,197,44,27,22.34,61.36,"22,3%",12,Bremen
464,86.89,70,13.11,534,79,55,14.79,69.62,"14,8%",24,Hamburg
2178,88.57,281,11.43,2459,606,383,24.64,63.2,"24,6%",128,Baden-Württemberg
1736,89.03,214,10.97,1950,426,213,21.85,50.0,"21,9%",99,Hessen
1287,87.55,183,12.45,1470,383,226,26.05,59.01,"26,1%",79,Sachsen
1651,87.54,235,12.46,1886,279,181,14.79,64.87,"14,8%",121,Niedersachsen
513,82.21,111,17.79,624,74,40,11.86,54.05,"11,9%",34,Mecklenburg-Vorpommern
1021,89.56,119,10.44,1140,291,200,25.53,68.73,"25,5%",53,Berlin
600,80.97,141,19.03,741,48,24,6.48,50.0,"6,5%",33,Schleswig-Holstein

