BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2075,85.29,358,14.71,2433,262,158,10.77,60.31,"10,8%",129,Baden-Württemberg
1712,88.94,213,11.06,1925,298,153,15.48,51.34,"15,5%",98,Hessen
4970,86.48,777,13.52,5747,632,367,11.0,58.07,11%,320,Nordrhein-Westfalen
595,82.3,128,17.7,723,135,69,18.67,51.11,"18,7%",50,Brandenburg
2917,86.05,473,13.95,3390,494,290,14.57,58.7,"14,6%",208,Bayern
1023,88.42,134,11.58,1157,258,162,22.3,62.79,"22,3%",53,Berlin
844,78.15,236,21.85,1080,106,58,9.81,54.72,"9,8%",77,Rheinland-Pfalz
504,80.38,123,19.62,627,50,25,7.97,50.0,8%,34,Mecklenburg-Vorpommern
168,86.6,26,13.4,194,31,23,15.98,74.19,16%,12,Bremen
388,85.46,66,14.54,454,52,26,11.45,50.0,"11,5%",17,Saarland
1653,84.86,295,15.14,1948,209,112,10.73,53.59,"10,7%",121,Niedersachsen
499,86.03,81,13.97,580,77,37,13.28,48.05,"13,3%",24,Hamburg
1143,76.51,351,23.49,1494,224,121,14.99,54.02,15%,78,Sachsen
715,85.32,123,14.68,838,97,52,11.58,53.61,"11,6%",42,Sachsen-Anhalt
625,88.4,82,11.6,707,128,68,18.1,53.13,"18,1%",37,Thüringen
603,80.51,146,19.49,749,69,41,9.21,59.42,"9,2%",33,Schleswig-Holstein

