BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
365,81.11,85,18.89,450,61,29,13.56,47.54,"13,6%",17,Saarland
680,83.23,137,16.77,817,128,64,15.67,50.0,"15,7%",42,Sachsen-Anhalt
1023,90.29,110,9.71,1133,303,207,26.74,68.32,"26,7%",53,Berlin
1626,86.03,264,13.97,1890,298,171,15.77,57.38,"15,8%",121,Niedersachsen
2878,86.04,467,13.96,3345,758,447,22.66,58.97,"22,7%",208,Bayern
498,80.32,122,19.68,620,75,37,12.1,49.33,"12,1%",34,Mecklenburg-Vorpommern
555,79.86,140,20.14,695,141,71,20.29,50.35,"20,3%",50,Brandenburg
2123,87.8,295,12.2,2418,479,272,19.81,56.78,"19,8%",129,Baden-Württemberg
475,86.68,73,13.32,548,104,66,18.98,63.46,19%,24,Hamburg
161,92.53,13,7.47,174,50,34,28.74,68.0,"28,7%",12,Bremen
4913,86.51,766,13.49,5679,967,574,17.03,59.36,17%,320,Nordrhein-Westfalen
1222,84.1,231,15.9,1453,362,195,24.91,53.87,"24,9%",78,Sachsen
830,77.93,235,22.07,1065,168,82,15.77,48.81,"15,8%",77,Rheinland-Pfalz
557,75.89,177,24.11,734,41,27,5.59,65.85,"5,6%",33,Schleswig-Holstein
598,87.3,87,12.7,685,229,135,33.43,58.95,"33,4%",36,Thüringen
1689,87.42,243,12.58,1932,412,192,21.33,46.6,"21,3%",99,Hessen

