BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
345,79.68,88,20.32,433,21,16,4.85,76.19,"4,9%",17,Saarland
530,81.79,118,18.21,648,65,48,10.03,73.85,10%,36,Thüringen
2735,84.18,514,15.82,3249,310,185,9.54,59.68,"9,5%",208,Bayern
1568,84.94,278,15.06,1846,189,100,10.24,52.91,"10,2%",97,Hessen
1229,84.53,225,15.47,1454,169,112,11.62,66.27,"11,6%",79,Sachsen
4797,85.8,794,14.2,5591,397,286,7.1,72.04,"7,1%",320,Nordrhein-Westfalen
658,81.74,147,18.26,805,30,19,3.73,63.33,"3,7%",42,Sachsen-Anhalt
1542,83.71,300,16.29,1842,104,65,5.65,62.5,"5,7%",120,Niedersachsen
520,79.15,137,20.85,657,29,19,4.41,65.52,"4,4%",50,Brandenburg
1981,84.15,373,15.85,2354,275,168,11.68,61.09,"11,7%",127,Baden-Württemberg
508,84.67,92,15.33,600,22,13,3.67,59.09,"3,7%",33,Mecklenburg-Vorpommern
166,94.32,10,5.68,176,22,16,12.5,72.73,"12,5%",12,Bremen
457,85.74,76,14.26,533,40,34,7.5,85.0,"7,5%",23,Hamburg
923,84.37,171,15.63,1094,123,96,11.24,78.05,"11,2%",53,Berlin
572,76.88,172,23.12,744,21,18,2.82,85.71,"2,8%",33,Schleswig-Holstein
814,77.3,239,22.7,1053,65,39,6.17,60.0,"6,2%",77,Rheinland-Pfalz

