BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
925,85.1,162,14.9,1087,74,60,6.81,81.08,"6,8%",53,Berlin
382,84.7,69,15.3,451,10,8,2.22,80.0,"2,2%",17,Saarland
666,83.56,131,16.44,797,12,9,1.51,75.0,"1,5%",42,Sachsen-Anhalt
584,80.0,146,20.0,730,19,16,2.6,84.21,"2,6%",32,Schleswig-Holstein
1627,86.31,258,13.69,1885,113,67,5.99,59.29,6%,97,Hessen
516,85.15,90,14.85,606,11,11,1.82,100.0,"1,8%",34,Mecklenburg-Vorpommern
4839,86.64,746,13.36,5585,200,150,3.58,75.0,"3,6%",318,Nordrhein-Westfalen
555,83.71,108,16.29,663,34,20,5.13,58.82,"5,1%",36,Thüringen
1600,84.52,293,15.48,1893,49,36,2.59,73.47,"2,6%",120,Niedersachsen
1234,83.72,240,16.28,1474,90,66,6.11,73.33,"6,1%",79,Sachsen
170,88.54,22,11.46,192,6,4,3.13,66.67,"3,1%",12,Bremen
455,85.53,77,14.47,532,31,21,5.83,67.74,"5,8%",23,Hamburg
815,76.81,246,23.19,1061,39,21,3.68,53.85,"3,7%",77,Rheinland-Pfalz
2738,84.38,507,15.62,3245,179,120,5.52,67.04,"5,5%",208,Bayern
544,85.53,92,14.47,636,14,10,2.2,71.43,"2,2%",49,Brandenburg
2085,87.79,290,12.21,2375,125,84,5.26,67.2,"5,3%",128,Baden-Württemberg

