BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
456,85.71,76,14.29,532,18,14,3.38,77.78,"3,4%",23,Hamburg
628,85.79,104,14.21,732,0,0,0.0,0.0,0%,41,Sachsen-Anhalt
809,79.0,215,21.0,1024,18,9,1.76,50.0,"1,8%",76,Rheinland-Pfalz
2047,86.7,314,13.3,2361,49,29,2.08,59.18,"2,1%",128,Baden-Württemberg
394,88.54,51,11.46,445,6,4,1.35,66.67,"1,4%",17,Saarland
493,81.35,113,18.65,606,6,2,0.99,33.33,1%,47,Brandenburg
155,83.78,30,16.22,185,1,0,0.54,0.0,"0,5%",11,Bremen
900,84.51,165,15.49,1065,35,19,3.29,54.29,"3,3%",53,Berlin
489,82.05,107,17.95,596,0,0,0.0,0.0,0%,32,Mecklenburg-Vorpommern
4597,84.41,849,15.59,5446,70,40,1.29,57.14,"1,3%",314,Nordrhein-Westfalen
1435,83.58,282,16.42,1717,20,6,1.16,30.0,"1,2%",119,Niedersachsen
1240,84.53,227,15.47,1467,16,10,1.09,62.5,"1,1%",77,Sachsen
578,79.18,152,20.82,730,10,4,1.37,40.0,"1,4%",32,Schleswig-Holstein
2819,87.63,398,12.37,3217,52,30,1.62,57.69,"1,6%",207,Bayern
577,86.38,91,13.62,668,12,9,1.8,75.0,"1,8%",36,Thüringen
1604,86.66,247,13.34,1851,38,12,2.05,31.58,"2,1%",97,Hessen

