BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2075,85.04,365,14.96,2440,253,145,10.37,57.31,"10,4%",129,Baden-Württemberg
1719,87.88,237,12.12,1956,294,158,15.03,53.74,15%,99,Hessen
5002,86.44,785,13.56,5787,606,350,10.47,57.76,"10,5%",320,Nordrhein-Westfalen
586,81.62,132,18.38,718,118,65,16.43,55.08,"16,4%",50,Brandenburg
2882,85.57,486,14.43,3368,472,274,14.01,58.05,14%,208,Bayern
1009,87.89,139,12.11,1148,224,159,19.51,70.98,"19,5%",53,Berlin
512,80.63,123,19.37,635,51,23,8.03,45.1,8%,34,Mecklenburg-Vorpommern
810,75.35,265,24.65,1075,109,66,10.14,60.55,"10,1%",77,Rheinland-Pfalz
176,89.34,21,10.66,197,28,18,14.21,64.29,"14,2%",12,Bremen
386,84.46,71,15.54,457,52,32,11.38,61.54,"11,4%",17,Saarland
1676,84.43,309,15.57,1985,206,120,10.38,58.25,"10,4%",121,Niedersachsen
503,86.87,76,13.13,579,90,52,15.54,57.78,"15,5%",24,Hamburg
721,86.24,115,13.76,836,101,59,12.08,58.42,"12,1%",42,Sachsen-Anhalt
1148,76.84,346,23.16,1494,221,119,14.79,53.85,"14,8%",78,Sachsen
640,90.4,68,9.6,708,134,77,18.93,57.46,"18,9%",37,Thüringen
607,80.61,146,19.39,753,75,52,9.96,69.33,10%,33,Schleswig-Holstein

