BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
536,77.12,159,22.88,695,145,79,20.86,54.48,"20,9%",49,Brandenburg
720,87.06,107,12.94,827,145,86,17.53,59.31,"17,5%",42,Sachsen-Anhalt
611,84.51,112,15.49,723,147,84,20.33,57.14,"20,3%",37,Thüringen
567,76.73,172,23.27,739,81,45,10.96,55.56,11%,33,Schleswig-Holstein
470,84.08,89,15.92,559,74,45,13.24,60.81,"13,2%",24,Hamburg
2018,83.49,399,16.51,2417,350,212,14.48,60.57,"14,5%",129,Baden-Württemberg
1093,73.9,386,26.1,1479,304,161,20.55,52.96,"20,6%",78,Sachsen
810,75.84,258,24.16,1068,164,81,15.36,49.39,"15,4%",77,Rheinland-Pfalz
2825,83.95,540,16.05,3365,627,339,18.63,54.07,"18,6%",208,Bayern
1682,86.7,258,13.3,1940,383,192,19.74,50.13,"19,7%",100,Hessen
1595,81.29,367,18.71,1962,241,140,12.28,58.09,"12,3%",121,Niedersachsen
985,85.06,173,14.94,1158,305,219,26.34,71.8,"26,3%",53,Berlin
371,80.83,88,19.17,459,82,42,17.86,51.22,"17,9%",17,Saarland
165,89.19,20,10.81,185,32,24,17.3,75.0,"17,3%",12,Bremen
495,77.95,140,22.05,635,75,37,11.81,49.33,"11,8%",34,Mecklenburg-Vorpommern
4915,85.03,865,14.97,5780,770,418,13.32,54.29,"13,3%",320,Nordrhein-Westfalen

