BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2273,75.51,737,24.49,3010,277,146,9.2,52.71,"24,5%",180,Baden-Württemberg
3073,75.15,1016,24.85,4089,314,163,7.68,51.91,"24,9%",259,Bayern
1071,87.5,153,12.5,1224,225,142,18.38,63.11,"12,5%",65,Berlin
609,74.82,205,25.18,814,61,26,7.49,42.62,"25,2%",56,Brandenburg
200,83.33,40,16.67,240,32,18,13.33,56.25,"16,7%",14,Bremen
580,73.89,205,26.11,785,53,31,6.75,58.49,"26,1%",34,Hamburg
1732,80.07,431,19.93,2163,232,128,10.73,55.17,"19,9%",118,Hessen
683,80.45,166,19.55,849,24,9,2.83,37.5,"19,6%",42,Mecklenburg-Vorpommern
1716,68.12,803,31.88,2519,138,79,5.48,57.25,"31,9%",151,Niedersachsen
5371,79.58,1378,20.42,6749,739,423,10.95,57.24,"20,4%",403,Nordrhein-Westfalen
893,64.34,495,35.66,1388,90,49,6.48,54.44,"35,7%",95,Rheinland-Pfalz
350,66.04,180,33.96,530,53,15,10,28.3,34%,24,Saarland
1320,78.43,363,21.57,1683,234,90,13.9,38.46,"21,6%",95,Sachsen
732,72.62,276,27.38,1008,27,15,2.68,55.56,"27,4%",56,Sachsen-Anhalt
592,67.04,291,32.96,883,26,10,2.94,38.46,33%,39,Schleswig-Holstein
640,68.52,294,31.48,934,45,16,4.82,35.56,"31,5%",45,Thüringen
