BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
547,73.82,194,26.18,741,65,29,8.77,44.62,"26,2%",33,Schleswig-Holstein
600,83.68,117,16.32,717,215,113,29.99,52.56,"16,3%",37,Thüringen
1647,87.0,246,13.0,1893,501,274,26.47,54.69,13%,100,Hessen
1033,89.44,122,10.56,1155,430,287,37.23,66.74,"10,6%",53,Berlin
2081,85.99,339,14.01,2420,609,367,25.17,60.26,14%,129,Baden-Württemberg
583,84.49,107,15.51,690,232,119,33.62,51.29,"15,5%",48,Brandenburg
518,78.37,143,21.63,661,82,35,12.41,42.68,"21,6%",34,Mecklenburg-Vorpommern
1514,77.6,437,22.4,1951,249,128,12.76,51.41,"22,4%",123,Niedersachsen
154,83.7,30,16.3,184,31,20,16.85,64.52,"16,3%",12,Bremen
347,79.41,90,20.59,437,86,38,19.68,44.19,"20,6%",18,Saarland
2911,87.26,425,12.74,3336,872,490,26.14,56.19,"12,7%",209,Bayern
807,76.28,251,23.72,1058,217,115,20.51,53.0,"23,7%",77,Rheinland-Pfalz
1235,83.56,243,16.44,1478,577,288,39.04,49.91,"16,4%",78,Sachsen
445,83.96,85,16.04,530,114,73,21.51,64.04,16%,24,Hamburg
687,82.67,144,17.33,831,183,104,22.02,56.83,"17,3%",43,Sachsen-Anhalt
4876,84.89,868,15.11,5744,1165,638,20.28,54.76,"15,1%",322,Nordrhein-Westfalen

