BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
185,93.43,13,6.57,198,33,22,16.67,66.67,"16,7%",12,Bremen
1660,84.48,305,15.52,1965,212,116,10.79,54.72,"10,8%",121,Niedersachsen
851,79.91,214,20.09,1065,117,66,10.99,56.41,11%,77,Rheinland-Pfalz
633,88.9,79,11.1,712,128,68,17.98,53.13,18%,37,Thüringen
1024,87.9,141,12.1,1165,261,174,22.4,66.67,"22,4%",53,Berlin
492,85.27,85,14.73,577,79,39,13.69,49.37,"13,7%",24,Hamburg
610,80.79,145,19.21,755,72,49,9.54,68.06,"9,5%",33,Schleswig-Holstein
1700,87.95,233,12.05,1933,317,167,16.4,52.68,"16,4%",98,Hessen
5034,86.94,756,13.06,5790,636,378,10.98,59.43,11%,320,Nordrhein-Westfalen
395,86.43,62,13.57,457,58,30,12.69,51.72,"12,7%",17,Saarland
2910,85.69,486,14.31,3396,519,285,15.28,54.91,"15,3%",208,Bayern
2066,84.22,387,15.78,2453,279,161,11.37,57.71,"11,4%",129,Baden-Württemberg
694,84.02,132,15.98,826,106,58,12.83,54.72,"12,8%",42,Sachsen-Anhalt
513,80.79,122,19.21,635,63,30,9.92,47.62,"9,9%",34,Mecklenburg-Vorpommern
581,82.18,126,17.82,707,134,75,18.95,55.97,19%,50,Brandenburg
1124,74.98,375,25.02,1499,233,129,15.54,55.36,"15,5%",78,Sachsen

