BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2270,71.09,923,28.91,3193,97,52,3.04,53.61,"28,9%",181,Baden-Württemberg
3065,72.66,1153,27.34,4218,101,49,2.39,48.51,"27,3%",260,Bayern
1056,85.23,183,14.77,1239,94,44,7.59,46.81,"14,8%",65,Berlin
607,69.13,271,30.87,878,27,13,3.08,48.15,"30,9%",56,Brandenburg
181,76.05,57,23.95,238,14,5,5.88,35.71,24%,14,Bremen
579,69.68,252,30.32,831,27,12,3.25,44.44,"30,3%",34,Hamburg
1737,77.82,495,22.18,2232,89,35,3.99,39.33,"22,2%",116,Hessen
555,72.17,214,27.83,769,6,3,0.78,50,"27,8%",39,Mecklenburg-Vorpommern
1717,66.37,870,33.63,2587,52,31,2.01,59.62,"33,6%",150,Niedersachsen
5140,73.85,1820,26.15,6960,256,112,3.68,43.75,"26,2%",398,Nordrhein-Westfalen
919,63.95,518,36.05,1437,42,19,2.92,45.24,"36,1%",95,Rheinland-Pfalz
377,67.81,179,32.19,556,21,7,3.78,33.33,"32,2%",24,Saarland
1217,69.27,540,30.73,1757,85,30,4.84,35.29,"30,7%",95,Sachsen
735,70.67,305,29.33,1040,10,5,0.96,50,"29,3%",56,Sachsen-Anhalt
615,59.71,415,40.29,1030,6,5,0.58,83.33,"40,3%",39,Schleswig-Holstein
644,71.71,254,28.29,898,19,4,2.12,21.05,"28,3%",44,Thüringen
