BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2843,86.78,433,13.22,3276,348,208,10.62,59.77,"10,6%",208,Bayern
567,75.4,185,24.6,752,24,20,3.19,83.33,"3,2%",33,Schleswig-Holstein
509,83.17,103,16.83,612,29,21,4.74,72.41,"4,7%",34,Mecklenburg-Vorpommern
174,90.63,18,9.38,192,21,18,10.94,85.71,"10,9%",12,Bremen
662,82.75,138,17.25,800,39,27,4.88,69.23,"4,9%",42,Sachsen-Anhalt
2051,86.98,307,13.02,2358,307,183,13.02,59.61,13%,128,Baden-Württemberg
4897,87.01,731,12.99,5628,444,312,7.89,70.27,"7,9%",320,Nordrhein-Westfalen
468,86.83,71,13.17,539,43,39,7.98,90.7,8%,23,Hamburg
1621,86.32,257,13.68,1878,197,101,10.49,51.27,"10,5%",97,Hessen
1265,85.7,211,14.3,1476,199,128,13.48,64.32,"13,5%",79,Sachsen
947,85.78,157,14.22,1104,140,106,12.68,75.71,"12,7%",53,Berlin
804,76.35,249,23.65,1053,83,49,7.88,59.04,"7,9%",77,Rheinland-Pfalz
1607,85.98,262,14.02,1869,134,80,7.17,59.7,"7,2%",120,Niedersachsen
549,83.43,109,16.57,658,74,56,11.25,75.68,"11,3%",36,Thüringen
552,83.26,111,16.74,663,34,20,5.13,58.82,"5,1%",50,Brandenburg
382,86.82,58,13.18,440,21,16,4.77,76.19,"4,8%",17,Saarland

