BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
366,81.15,85,18.85,451,37,17,8.2,45.95,"8,2%",17,Saarland
690,83.84,133,16.16,823,76,40,9.23,52.63,"9,2%",43,Sachsen-Anhalt
174,89.23,21,10.77,195,38,18,19.49,47.37,"19,5%",12,Bremen
4941,85.01,871,14.99,5812,581,341,10.0,58.69,10%,323,Nordrhein-Westfalen
579,79.32,151,20.68,730,90,40,12.33,44.44,"12,3%",51,Brandenburg
597,84.32,111,15.68,708,130,70,18.36,53.85,"18,4%",36,Thüringen
1678,86.05,272,13.95,1950,278,149,14.26,53.6,"14,3%",102,Hessen
496,78.73,134,21.27,630,50,25,7.94,50.0,"7,9%",34,Mecklenburg-Vorpommern
1601,80.74,382,19.26,1983,228,128,11.5,56.14,"11,5%",125,Niedersachsen
1095,73.49,395,26.51,1490,192,107,12.89,55.73,"12,9%",79,Sachsen
577,76.32,179,23.68,756,51,32,6.75,62.75,"6,8%",33,Schleswig-Holstein
2865,84.86,511,15.14,3376,456,269,13.51,58.99,"13,5%",209,Bayern
999,88.8,126,11.2,1125,191,141,16.98,73.82,17%,54,Berlin
2034,82.82,422,17.18,2456,257,139,10.46,54.09,"10,5%",130,Baden-Württemberg
497,87.81,69,12.19,566,103,62,18.2,60.19,"18,2%",24,Hamburg
792,73.06,292,26.94,1084,77,35,7.1,45.45,"7,1%",78,Rheinland-Pfalz

