BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
589,79.06,156,20.94,745,38,28,5.1,73.68,"5,1%",33,Schleswig-Holstein
4986,88.64,639,11.36,5625,795,518,14.13,65.16,"14,1%",320,Nordrhein-Westfalen
529,85.32,91,14.68,620,52,31,8.39,59.62,"8,4%",34,Mecklenburg-Vorpommern
1603,86.18,257,13.82,1860,190,121,10.22,63.68,"10,2%",121,Niedersachsen
843,78.93,225,21.07,1068,127,87,11.89,68.5,"11,9%",77,Rheinland-Pfalz
699,88.93,87,11.07,786,77,46,9.8,59.74,"9,8%",42,Sachsen-Anhalt
602,88.4,79,11.6,681,137,84,20.12,61.31,"20,1%",36,Thüringen
1699,88.12,229,11.88,1928,325,171,16.86,52.62,"16,9%",99,Hessen
535,79.85,135,20.15,670,65,41,9.7,63.08,"9,7%",50,Brandenburg
179,93.72,12,6.28,191,36,24,18.85,66.67,"18,9%",12,Bremen
988,87.28,144,12.72,1132,209,150,18.46,71.77,"18,5%",53,Berlin
1322,89.69,152,10.31,1474,321,197,21.78,61.37,"21,8%",79,Sachsen
2911,88.16,391,11.84,3302,558,359,16.9,64.34,"16,9%",207,Bayern
379,86.93,57,13.07,436,51,25,11.7,49.02,"11,7%",17,Saarland
2115,88.38,278,11.62,2393,524,345,21.9,65.84,"21,9%",127,Baden-Württemberg
465,86.27,74,13.73,539,64,47,11.87,73.44,"11,9%",24,Hamburg

